right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,907.5282,908.0186,,,908.2666,908.627,left,,,,,,,,0.9,,,,,,908.0186,908.2665,0.3396,,908.6271,"[-0.0778397310348452,0.06801474604517425]","[1,1,1]","[0.036734634288695986,-0.14578105941359917]","[1,1,1]","[0.032837872665330246,0.0046368920828935125]","[1,1,1]","[-0.10656770979928458,0.15907016149158776]","[1,1,1]","[-0.051259611660018106,0.1844360461838179]","[1,1,1]","[-0.016405014321012438,-0.16075716049044453]","[1,1,1]","[-0.06706930250442818,-0.15476347626986534]","[1,1,1]","[0.04856081980035803,0.15731806783150687]","[1,1,1]","[0.02474973286096891,0.10723007404144633]","[1,1,1]","[0.12689362055045933,-0.10665742692040063]","[1,1,1]","[0.11446647522560399,0.034845029331229585]","[1,1,1]","[0.15140256840876504,-0.02331801018246552]","[1,1,1]","[0.16100629863601051,0.037493050914078]","[-1,-1,-1]","[-0.07857478184937536,-0.10648793374204751]","[1,1,1]","[0.1428700286899985,0.12814678963257653]","[1,1,1]","[-0.08452423025469342,0.10852516882646712]","[1,1,1]","[-0.009211281261683647,-0.07217169663530144]","[1,1,1]","[0.10193957851212772,0.16538819937885926]","[1,1,1]","[-0.10527457092555433,0.020939424646225144]","[1,1,1]","[-0.1757104447326761,-0.0054914751269721515]","[-1,-1,-1]","[0.11097687214536757,-0.14670517259998658]","[1,1,1]","[-0.16815117156103693,-0.0906518599912482]","[1,1,1]","[0.033297210963763056,-0.0505228420623284]","[-1,-1,-1]","[-0.12608032662044763,-0.042340330276624386]","[1,1,1]","[-0.12179184245951882,-0.11927265574030287]","[1,1,1]","[0.05849969269715222,0.06549487291851534]","[1,1,1]","[0.09688887673476056,-0.07738879457561439]","[1,1,1]","[0.09474019851215068,0.10487409582060175]","[1,1,1]","[-0.038956170081416566,-0.044607572162697944]","[1,1,1]","[0.19340530866489436,-0.015256295733710762]","[1,1,1]","[0.05707743621557073,-0.1840304397924571]","[1,1,1]","[-0.00982243979406381,0.02001662132291424]","[1,1,1]","[0.02,0.02]",909.7192,,,,,,,,0,103,103,207,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,909.7198,910.2193,,,910.4668,911.3037,left,,,,,,,,0.55,,,,,,910.2193,910.4667,0.8157,,911.3039,"[0.08173578838077468,-0.0071851949301555765]","[1,1,1]","[-0.020411813007389947,0.007532091323170207]","[1,1,1]","[0.14737205485493984,-0.05452230838096121]","[-1,-1,-1]","[-0.008368379747505978,0.19741487235148816]","[-1,-1,-1]","[0.13073341232348437,-0.09181877794638292]","[-1,-1,-1]","[-0.09409029830749474,-0.07406580419272212]","[-1,-1,-1]","[0.14945136191942734,-0.010954765145923074]","[-1,-1,-1]","[-0.17996985062519158,-0.05974216884935171]","[1,1,1]","[-0.11478926559641073,0.0612668271544033]","[1,1,1]","[0.03522332447791506,0.05339572514239163]","[1,1,1]","[0.004516601070600193,-0.03954349225315882]","[1,1,1]","[-0.005603840740116684,0.11842329153827647]","[1,1,1]","[-0.187967948449086,0.02235784717388298]","[-1,-1,-1]","[0.08932464143397625,0.03500606218433849]","[-1,-1,-1]","[0.05921719762636093,-0.09685763105294908]","[1,1,1]","[-0.0627260212742563,-0.15050970665797694]","[-1,-1,-1]","[-0.13622946477512538,0.1454175128616564]","[1,1,1]","[0.17310913873119363,0.070141839144257]","[1,1,1]","[-0.056210805394132965,0.0315469129683403]","[-1,-1,-1]","[0.10862626195681324,0.1183828870595343]","[-1,-1,-1]","[-0.06550592728407569,0.1719291748215932]","[1,1,1]","[-0.17769935479281146,0.07935358410773106]","[1,1,1]","[0.0842350071277828,0.1645951761923291]","[1,1,1]","[-0.052166297620201474,0.11245520789187458]","[1,1,1]","[-0.07891466317105478,-0.024550043024318208]","[-1,-1,-1]","[0.05578684354183095,0.09819197140338638]","[-1,-1,-1]","[-0.11758634499169301,-0.14298476543788294]","[1,1,1]","[-0.008735578112851883,-0.1484590237419825]","[-1,-1,-1]","[0.02851452567994264,-0.1893488401661201]","[1,1,1]","[-0.014857079151675664,0.07100101927674218]","[1,1,1]","[-0.1493688771270422,-0.11440884910095629]","[-1,-1,-1]","[0.04282742658242244,-0.13864072469745511]","[1,1,1]","[0.02,0.02]",912.4038,,,,,,,,0,104,104,129,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,912.4042,912.8944,,,913.1393,913.7034,right,,,,,,,,0.5,,,,,,912.8944,913.1393,0.5493,,913.7035,"[0.09018032836352864,0.07265996329216756]","[1,1,1]","[0.010116927995872663,-0.19869713663115443]","[-1,-1,-1]","[-0.11880017062849836,0.015526422210406211]","[-1,-1,-1]","[0.0802471883151479,-0.09455649057565371]","[1,1,1]","[0.02258958328916343,-0.12992440889989226]","[1,1,1]","[-0.016135119432140143,-0.08732743033883533]","[1,1,1]","[-0.12066940298281638,-0.06180105351547619]","[1,1,1]","[-0.1267664968647925,0.1022351888932355]","[1,1,1]","[0.03386879113665923,0.04169744397892673]","[-1,-1,-1]","[0.1873856431952979,-0.06067190527682274]","[-1,-1,-1]","[-0.030876149682610796,-0.15893949758447906]","[-1,-1,-1]","[0.0602019175296566,-0.15451666130121006]","[-1,-1,-1]","[-0.08881382163443344,-0.13027955471930314]","[-1,-1,-1]","[0.12453749782060669,0.006841104822212918]","[1,1,1]","[0.17996585248437696,0.03362248401110489]","[-1,-1,-1]","[-0.07177101479321193,-0.028521685581159084]","[-1,-1,-1]","[-0.05902853664942591,0.08508426439215476]","[-1,-1,-1]","[-0.016901153430109672,0.0895094436394087]","[1,1,1]","[-0.005796630505224475,-0.04454574986332764]","[1,1,1]","[-0.16236976595046976,-0.03064170372478372]","[-1,-1,-1]","[0.005998346789920478,0.14617820201041515]","[1,1,1]","[0.14569403274674086,0.11810976401638622]","[-1,-1,-1]","[-0.16526022828244263,0.03120292381251613]","[-1,-1,-1]","[0.03256795284419855,-0.08612523413860736]","[1,1,1]","[-0.08634166530055533,0.05065087970067018]","[1,1,1]","[-0.011507841401006151,0.00804090833828249]","[1,1,1]","[0.13185416042391113,-0.1359901460267793]","[1,1,1]","[-0.06526123189126799,0.1678128918939228]","[-1,-1,-1]","[0.08526113981069991,0.12101316424366314]","[1,1,1]","[0.18550660898535284,-0.00626510227672963]","[-1,-1,-1]","[0.13916666492700183,-0.06566228747743061]","[-1,-1,-1]","[0.10228191180611776,-0.1676127723329248]","[1,1,1]","[0.02,0.02]",914.7926,,,,,,,,0,105,105,114,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,914.7941,915.2866,,,915.5352,916.1534,right,,,,,,,,0.45,,,,,,915.2868,915.5351,0.6007,,916.1535,"[-0.15700070442106348,-0.060080682338055566]","[-1,-1,-1]","[-0.004926627883008301,-0.15372986794481255]","[-1,-1,-1]","[-0.10245694955052122,0.044414353370807146]","[1,1,1]","[-0.10965058502221012,-0.11913524344530543]","[1,1,1]","[0.1971436476940831,0.0008901722154527138]","[-1,-1,-1]","[0.035973223036255934,0.057851053284985895]","[1,1,1]","[0.08070787518927536,-0.014728040434250885]","[1,1,1]","[-0.01834640043119262,0.14431811654981064]","[1,1,1]","[0.08900895227620621,-0.1576807174816214]","[1,1,1]","[0.02160274223766975,-0.07114673628198484]","[1,1,1]","[-0.0074631636193330155,0.059946800888443355]","[-1,-1,-1]","[0.1320764123731567,0.014964957904970098]","[-1,-1,-1]","[-0.10819415925795353,-0.05625062191390092]","[-1,-1,-1]","[-0.06882204497754262,0.06737779554750514]","[1,1,1]","[-0.05471035557134135,0.02458209199992083]","[-1,-1,-1]","[-0.012713426356738926,0.19644136642095464]","[1,1,1]","[0.08193701090153985,-0.08329030596735096]","[-1,-1,-1]","[0.1388902459368331,0.06008583943415015]","[-1,-1,-1]","[0.0459101498284075,0.14386493035419934]","[-1,-1,-1]","[0.009750044145614785,-0.11609292529208709]","[1,1,1]","[-0.11364139331168187,0.16441175083847234]","[1,1,1]","[0.036541303882514656,-0.15003315115886262]","[-1,-1,-1]","[-0.06905472920397515,0.1851854649312161]","[1,1,1]","[-0.05105244911895451,-0.1630989086653431]","[1,1,1]","[0.08699341638245928,0.0457079369393774]","[-1,-1,-1]","[0.013738087418244225,0.10059071487533375]","[-1,-1,-1]","[0.03246140438452937,-0.02285099565256157]","[-1,-1,-1]","[-0.01304893965166106,0.003335713442307009]","[-1,-1,-1]","[-0.14093149126163268,0.1307001438222273]","[-1,-1,-1]","[-0.19437992786220928,-0.014676114174483357]","[-1,-1,-1]","[-0.1706440464732,0.0701983241905198]","[1,1,1]","[0.10009929107756267,0.10690945545432504]","[-1,-1,-1]","[0.02,0.02]",917.245,,,,,,,,0,106,106,79,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,917.2461,917.7426,,,917.9858,918.7215,left,,,,,,,,0.9,,,,,,917.7427,917.9857,0.7186,,918.7216,"[0.07903308617142911,-0.03610656046641153]","[1,1,1]","[-0.015495937745118241,-0.1329871790905089]","[1,1,1]","[-0.07149985660613796,0.0820886110566936]","[1,1,1]","[0.11628027631649347,0.013462993449236382]","[1,1,1]","[0.003454306930206208,0.12773500702287377]","[1,1,1]","[-0.09018144100600418,0.1712592526536676]","[1,1,1]","[0.13933820743098552,-0.06382308603915655]","[1,1,1]","[0.01936767094281221,-0.18463580641230237]","[1,1,1]","[-0.08320505461638582,-0.028446213142735204]","[1,1,1]","[-0.016903762286430653,-0.05938939018915942]","[-1,-1,-1]","[0.15789993286449067,-0.10363303106212149]","[1,1,1]","[0.14489222287644515,0.11530230160688687]","[1,1,1]","[0.04545316663110008,0.003922221330636689]","[1,1,1]","[-0.07561109504505606,-0.11154756626139962]","[1,1,1]","[-0.03394571518438423,0.1494762137522517]","[1,1,1]","[0.07601218971069097,-0.07695389925478802]","[1,1,1]","[-0.008795478515423243,0.03154467524862247]","[1,1,1]","[-0.11172728655156482,-0.06732657594161343]","[1,1,1]","[-0.1747713082665426,-0.09012710056100169]","[1,1,1]","[0.030977312800660062,0.1843931454863197]","[1,1,1]","[-0.11373579872739652,0.06595047503063807]","[1,1,1]","[-0.04703154941432447,-0.18313044785441163]","[1,1,1]","[-0.1917333034171028,0.04884217254074619]","[-1,-1,-1]","[-0.08493769244973254,0.028927931324458065]","[1,1,1]","[0.1503982557575302,-0.02018993319091634]","[1,1,1]","[-0.1540374302720817,-0.004715042190437607]","[1,1,1]","[0.18111737835209812,0.022802815090230008]","[1,1,1]","[-0.1119735529377951,-0.13519688432196703]","[1,1,1]","[0.11417297921137774,-0.13388676477616213]","[1,1,1]","[-0.14747632206908887,0.12449796006090771]","[-1,-1,-1]","[0.15471100287147913,0.06034645007922671]","[1,1,1]","[0.02910490856461619,-0.12232867633589875]","[1,1,1]","[0.02,0.02]",919.8203,,,,,,,,0,107,107,190,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,919.821,920.3201,,,920.5642,921.2541,right,,,,,,,,0.45,,,,,,920.3201,920.5642,0.6795,,921.2542,"[-0.12342505981185938,-0.08551545371378333]","[-1,-1,-1]","[-0.1823648226067101,-0.027082087271793114]","[1,1,1]","[0.00913679211691956,0.025236170788957724]","[1,1,1]","[-0.17415496129283295,0.06782601896043126]","[1,1,1]","[-0.10013263046554027,0.026714768821698816]","[1,1,1]","[-0.029207172288834512,-0.06349349088943926]","[-1,-1,-1]","[-0.0160114858467883,0.11742924914402525]","[1,1,1]","[0.14621035594247855,0.030681750380450942]","[-1,-1,-1]","[0.15251502505363176,-0.039550351937120656]","[1,1,1]","[0.0033213849997238603,-0.13118358071533143]","[-1,-1,-1]","[-0.01725269386868373,-0.02509607955945066]","[-1,-1,-1]","[-0.044175699139387764,-0.109146453970218]","[-1,-1,-1]","[0.10004723327966489,0.08358442139842698]","[-1,-1,-1]","[0.05260620756739083,-0.014972174738643502]","[1,1,1]","[-0.06594814676395139,-0.035862402099330455]","[-1,-1,-1]","[0.029140908729183165,0.08668708510072026]","[1,1,1]","[-0.17795855503404248,-0.06896417021658881]","[1,1,1]","[0.14331060413666938,0.12785742398897088]","[-1,-1,-1]","[-0.07519434999620866,-0.14849955994170358]","[-1,-1,-1]","[-0.13157742704222553,0.08231589177893928]","[-1,-1,-1]","[0.03844245056250953,0.15537118599701316]","[-1,-1,-1]","[0.09153837856064531,0.007099194775908428]","[-1,-1,-1]","[-0.09236187967692772,0.12321993127238183]","[-1,-1,-1]","[0.1904158001237686,0.0600695609697791]","[-1,-1,-1]","[-0.04749404898365867,0.08617751687315997]","[-1,-1,-1]","[0.04888850998521752,-0.18945228387002208]","[1,1,1]","[0.11739946933823374,-0.05950261491706465]","[1,1,1]","[0.09322174915418706,-0.1629511800943797]","[1,1,1]","[0.17599609556098764,-0.006037389826361862]","[-1,-1,-1]","[0.18602498523433142,-0.06670636798001309]","[1,1,1]","[-0.14257421937527448,0.020143923420567082]","[-1,-1,-1]","[-0.0332849607676115,0.01767184383250167]","[1,1,1]","[0.02,0.02]",922.3684,,,,,,,,0,108,108,64,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,922.3693,922.8691,,,923.1189,923.9864,left,,,,,,,,0.45,,,,,,922.8692,923.1188,0.8513,,923.9865,"[-0.06261895552283592,-0.03848805266696712]","[-1,-1,-1]","[-0.14889267755382002,-0.09789068683326224]","[1,1,1]","[-0.17333792997058187,0.02236815964307843]","[-1,-1,-1]","[-0.04228431008084786,-0.18833960867555577]","[-1,-1,-1]","[0.08075590114047405,-0.010388924086788612]","[-1,-1,-1]","[-0.0683189963970151,-0.10634967633913409]","[-1,-1,-1]","[-0.107247811463784,0.04678737598051091]","[-1,-1,-1]","[-0.08323046887305886,0.13598195720469966]","[-1,-1,-1]","[0.06486153784874218,0.06578425778876724]","[-1,-1,-1]","[0.10628258125803436,0.09958072929088611]","[-1,-1,-1]","[-0.12222745667537743,-0.1452823817788463]","[1,1,1]","[0.03161328195820852,0.09811301188744323]","[-1,-1,-1]","[0.10496886976196171,-0.08891586932654334]","[1,1,1]","[0.023680924144599325,0.03219474791574605]","[-1,-1,-1]","[0.06958662451329482,-0.1257869989063588]","[-1,-1,-1]","[0.019662457773112298,0.18096153790731648]","[-1,-1,-1]","[0.04996341344548116,-0.08015552283532316]","[1,1,1]","[-0.09671631590031854,0.004153119376974569]","[1,1,1]","[0.06889618297182334,0.11783808817520715]","[1,1,1]","[0.1992950038500412,0.0014265049213600083]","[-1,-1,-1]","[0.14951777779579845,-0.05581862396258835]","[1,1,1]","[-0.08225988739621919,0.07936460172064277]","[1,1,1]","[-0.030196858954976567,-0.071460230964106]","[-1,-1,-1]","[-0.10073776193832253,-0.0681700370893007]","[1,1,1]","[0.06321826853302727,-0.1871643627994148]","[1,1,1]","[-0.01628314446644432,0.046576416997152634]","[1,1,1]","[0.13906542920703205,0.026170561501268626]","[1,1,1]","[0.18130608225045933,0.05075224128197357]","[1,1,1]","[0.012857739435736405,-0.17713298141499112]","[-1,-1,-1]","[-0.04210317184147038,0.004376384263902752]","[-1,-1,-1]","[-0.1322563967598128,0.12675400733782047]","[1,1,1]","[-0.024833450953525002,0.10362836750616942]","[-1,-1,-1]","[0.02,0.02]",925.0813,,,,,,,,0,109,109,76,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,925.0817,925.5845,,,925.8337,927.0252,left,,,,,,,,0.6,,,,,,925.5846,925.8336,1.1693,,927.0253,"[0.02567307139562302,0.07453404689705535]","[-1,-1,-1]","[0.13592826381625367,-0.026772602141798555]","[1,1,1]","[0.015336635282460521,0.16054071985991544]","[1,1,1]","[-0.08852873860057638,-0.1770515025473377]","[-1,-1,-1]","[0.07575989862754008,0.0029451144375998543]","[1,1,1]","[0.10942584571064444,-0.12569373233389325]","[-1,-1,-1]","[-0.1315159217120795,0.13554398416450286]","[-1,-1,-1]","[0.012402912581760532,-0.027889604851051734]","[1,1,1]","[-0.11990825130732302,-0.03364898811165]","[1,1,1]","[0.10970967061975066,0.12400956874125359]","[1,1,1]","[0.01313957746622001,-0.19068704286650498]","[1,1,1]","[-0.03492282371188405,0.036270704590110496]","[1,1,1]","[-0.08114267803759354,0.049837471039228136]","[1,1,1]","[0.0549291233163614,0.1347398659709175]","[-1,-1,-1]","[0.07478118770826374,-0.1824491247137465]","[1,1,1]","[-0.17634142211524423,-0.03747910382431567]","[1,1,1]","[0.04850165746115116,0.039198795129696255]","[-1,-1,-1]","[-0.05881911766959555,-0.08731170516858944]","[1,1,1]","[-0.0392977773935416,-0.1467799598376174]","[-1,-1,-1]","[0.04227808211212015,-0.14113264437679748]","[1,1,1]","[-0.12426468299906968,0.09228685643076263]","[-1,-1,-1]","[-0.023077458119857636,0.13206487017335083]","[1,1,1]","[-0.010860607137840424,-0.07060485130949079]","[-1,-1,-1]","[0.1820749391175606,-0.04841315255642231]","[1,1,1]","[-0.08324380077714909,-0.1268903456066437]","[1,1,1]","[0.09713302938455648,-0.03932948202370765]","[-1,-1,-1]","[-0.1275603435239298,-0.14203735997088904]","[1,1,1]","[-0.06346445733554124,0.1673732997452449]","[1,1,1]","[0.1244159885997078,0.03314316889112929]","[-1,-1,-1]","[-0.009382227980625444,-0.1136572921072794]","[-1,-1,-1]","[-0.03472619273631868,0.08339269316898462]","[-1,-1,-1]","[0.07858971056461343,-0.07698968277438084]","[1,1,1]","[0.02,0.02]",928.1325,,,,,,,,0,110,110,164,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,928.1333,928.626,,,928.8696,929.7443,left,,,,,,,,0.6,,,,,,928.6261,928.8695,0.8539,,929.7444,"[-0.1655774304543842,-0.023260720868951514]","[1,1,1]","[-0.03840514528436623,0.02744754828072381]","[1,1,1]","[0.004260141151283674,0.13439982033106831]","[1,1,1]","[-0.05972287926924666,-0.1494642553730607]","[1,1,1]","[0.1859819688743707,-0.002241137218817648]","[1,1,1]","[0.13875507930986297,0.09007100888157726]","[-1,-1,-1]","[-0.01198107040903797,-0.195138649577744]","[-1,-1,-1]","[-0.1292118269143074,-0.1525016153409077]","[1,1,1]","[0.07105236618193561,-0.06432801314967469]","[1,1,1]","[-0.09027334934867899,0.08620684220009571]","[1,1,1]","[-0.04577299232386788,-0.019677397468311923]","[-1,-1,-1]","[0.019325099845605608,0.18154733091672792]","[1,1,1]","[0.04411593950764166,0.007067901531102733]","[1,1,1]","[0.10767976491526662,-0.019761079167935135]","[1,1,1]","[0.1586099884940976,-0.051720498738007506]","[-1,-1,-1]","[-0.09336527662816242,-0.12716431439343656]","[1,1,1]","[-0.18570634372053269,0.05132051988578316]","[1,1,1]","[-0.13791256400363566,-0.0926043996389075]","[1,1,1]","[-0.0651064563682086,0.11756441545773766]","[-1,-1,-1]","[0.031245587383844763,-0.07866915081028614]","[1,1,1]","[0.06269578031491936,-0.1677050762817612]","[-1,-1,-1]","[0.05474906894372277,0.13322918840372866]","[-1,-1,-1]","[-0.03695265791292547,0.08284755001340097]","[-1,-1,-1]","[0.02755647196126098,-0.1407464709645478]","[1,1,1]","[0.10900554875114576,0.028948901867822716]","[1,1,1]","[0.005101448569415429,0.021319248127176386]","[1,1,1]","[0.12380339553434558,-0.1313677333693806]","[-1,-1,-1]","[0.17849411470153337,0.07705873341149916]","[-1,-1,-1]","[-0.10863412034298785,-0.027562877796322122]","[-1,-1,-1]","[-0.06137924389609685,-0.06541926061541925]","[-1,-1,-1]","[0.08670143218972046,0.09942775117325105]","[1,1,1]","[-0.11323371348619864,0.01754007162296599]","[-1,-1,-1]","[0.02,0.02]",930.8505,,,,,,,,0,111,111,179,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,930.8511,931.3527,,,931.6002,932.0673,right,,,,,,,,0.4,,,,,,931.3528,931.6002,0.447,,932.0673,"[-0.11095443813600168,-0.13288070024633475]","[-1,-1,-1]","[0.10565367559037071,0.11785695514080902]","[1,1,1]","[0.07356404681550432,-0.024771061805896246]","[1,1,1]","[0.017204174720771986,-0.004085587488615428]","[1,1,1]","[0.027098968251488113,-0.12965558692840465]","[-1,-1,-1]","[-0.023297804768463413,-0.020024175900260087]","[-1,-1,-1]","[-0.10246521514530699,0.01860649590780975]","[-1,-1,-1]","[-0.015855559904175066,0.13387491358485692]","[-1,-1,-1]","[0.18291052179317754,0.006723353873628874]","[-1,-1,-1]","[-0.19355082607978746,0.04797037820334061]","[1,1,1]","[-0.15031369047952903,0.01150371621850195]","[-1,-1,-1]","[0.12247190440101749,0.15611111014806028]","[-1,-1,-1]","[-0.006240101513138319,0.18692916381609662]","[1,1,1]","[-0.1286796913332682,-0.04821797422104578]","[1,1,1]","[0.05280457683812609,-0.17857596258142122]","[-1,-1,-1]","[-0.1528752323493968,0.09780856811327174]","[-1,-1,-1]","[0.15244203147236743,0.0656491960745015]","[-1,-1,-1]","[-0.05169696447057096,-0.19251498140112608]","[-1,-1,-1]","[0.11373945345503281,-0.12925397928477636]","[-1,-1,-1]","[0.12425063695354427,-0.04719684944336342]","[1,1,1]","[-0.05168788087436108,0.0422283969915394]","[1,1,1]","[-0.05922267808004512,-0.1214352535231208]","[-1,-1,-1]","[-0.07338902540456596,-0.07643526836579663]","[-1,-1,-1]","[-0.0050519791239546545,-0.17958897694641152]","[1,1,1]","[-0.14322197838696044,-0.1085676852061854]","[1,1,1]","[0.15608346374186857,0.11503783053852537]","[-1,-1,-1]","[-0.09165589226816957,0.11401473449681698]","[-1,-1,-1]","[0.006509607152102529,-0.06253878767910032]","[1,1,1]","[0.13857986233348768,-0.0069830418781080365]","[1,1,1]","[0.16654389919617973,-0.10247039794730857]","[-1,-1,-1]","[-0.1773953481346842,-0.05408853650960358]","[1,1,1]","[0.04681267558365441,0.1918475632982249]","[-1,-1,-1]","[0.02,0.02]",933.1651,,,,,,,,0,112,112,45,1
,,,,,,,67ab788b4d53609dd0e26861,682f0fb9b01a9108f77c9d42,2025-05-22_14h11.07.171,cuing_paradigm_dot,2024.1.5,Win32,58.13953488,682d573fa47f1360d1451895,,,,,,,,,,,933.1666,933.6608,,,933.9028,934.6005,right,,,,,,,,0.55,,,,,,933.6609,933.9028,0.681,,934.6005,"[0.07142401167028907,-0.07414578986734995]","[-1,-1,-1]","[0.00807725090848562,-0.0765987228898509]","[-1,-1,-1]","[0.05230664956786341,-0.14216810971852017]","[-1,-1,-1]","[-0.0817005040176396,-0.07309731444617049]","[1,1,1]","[0.12130835939740367,0.12237356236967609]","[-1,-1,-1]","[0.038666991052975684,-0.032286295110707096]","[1,1,1]","[-0.14551440207143654,-0.08255988633772882]","[1,1,1]","[-0.1116124450361272,0.008689857538269693]","[-1,-1,-1]","[0.08879625971130303,-0.03070631167409936]","[1,1,1]","[-0.12175500603476659,0.13981309116107393]","[1,1,1]","[-0.031429137850710546,-0.035170475742439575]","[-1,-1,-1]","[0.07848513478478848,0.048553951136667495]","[1,1,1]","[-0.16751448512386483,0.06216633883889566]","[1,1,1]","[0.04999995190669861,0.19187440560568816]","[1,1,1]","[-0.07619036093966963,0.09920350563279098]","[-1,-1,-1]","[0.1493852196961559,0.07974865162785708]","[-1,-1,-1]","[-0.018163266984318558,0.09822215594190761]","[1,1,1]","[-0.07426130732904689,-0.16814412739855975]","[1,1,1]","[-0.03447313134541287,0.05738816203475664]","[-1,-1,-1]","[0.11715137772403894,0.015653856055289937]","[1,1,1]","[-0.002067300624122009,0.02410979189954204]","[1,1,1]","[-0.01796412487409846,0.14077973400460272]","[-1,-1,-1]","[-0.04293694288151145,0.18872901477363702]","[-1,-1,-1]","[-0.17477184093879142,-0.03633543517844489]","[1,1,1]","[-0.1816352572738055,0.01919980956658435]","[1,1,1]","[0.06785473273370013,0.15312303529264545]","[-1,-1,-1]","[-0.07422032647503728,0.04600316518440853]","[1,1,1]","[-0.04360459799317626,-0.11864447832649887]","[1,1,1]","[0.025249945760105523,-0.17483965184816877]","[-1,-1,-1]","[0.026003143665226814,0.14700131427585497]","[1,1,1]","[0.15358012025052659,-0.008272468676374545]","[1,1,1]","[0.004832726098790884,-0.13700741663641544]","[-1,-1,-1]","[0.02,0.02]",935.6993,,,,,,,,0,113,113,140,1
