right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,key_resp.rt,key_resp.duration,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,603.364,603.863,,,604.113,604.264,left,,,,,,,,0.1,0.137,,,,,,,603.863,604.113,604.264,605.363,0,199,199,18,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,605.364,605.862,,,606.117,606.279,left,,,,,,,,0.5,0.154,,,,,,,605.862,606.116,606.279,607.379,0,200,200,107,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,607.385,607.879,,,608.13,608.413,right,,,,,,,,0.55,0.268,,,,,,,607.88,608.13,608.413,609.512,0,201,201,125,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,609.513,610.012,,,610.264,610.695,right,,,,,,,,0.4,0.418,,,,,,,610.012,610.263,610.695,611.796,0,202,202,51,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,611.798,612.295,,,612.546,613.045,right,,,,,,,,0.9,0.487,,,,,,,612.296,612.546,613.045,614.145,0,203,203,188,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,614.146,614.646,,,614.896,615.613,right,,,,,,,,0.45,0.702,,,,,,,614.646,614.896,615.613,616.712,0,204,204,67,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,616.712,617.212,,,617.467,617.812,right,,,,,,,,0.9,0.334,,,,,,,617.212,617.467,617.812,618.911,0,205,205,196,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,618.913,619.411,,,619.663,619.944,right,,,,,,,,0.6,0.266,,,,,,,619.411,619.662,619.944,621.044,0,206,206,155,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,621.044,621.543,,,621.794,622.328,right,,,,,,,,0.4,0.517,,,,,,,621.544,621.794,622.328,623.427,0,207,207,49,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,623.428,623.927,,,624.177,624.561,right,,,,,,,,0.55,0.367,,,,,,,623.927,624.177,624.561,625.66,0,208,208,123,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,625.661,626.16,,,626.41,626.776,right,,,,,,,,0.45,0.35,,,,,,,626.16,626.41,626.776,627.877,0,209,209,72,1,,,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.877,687.87,,,,,
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,687.898,688.386,,,688.639,688.954,left,,,,,,,,0.55,0.305,,,,,,,688.386,688.638,688.954,690.052,,,,,,,,0,0,0,142,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,690.054,690.553,,,690.803,691.069,left,,,,,,,,0.1,0.25,,,,,,,690.553,690.802,691.069,692.169,,,,,,,,0,1,1,9,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,692.17,692.669,,,692.919,693.102,right,,,,,,,,0.9,0.165,,,,,,,692.669,692.919,693.102,694.203,,,,,,,,0,2,2,194,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,694.203,694.702,,,694.952,695.469,right,,,,,,,,0.4,0.502,,,,,,,694.703,694.952,695.469,696.568,,,,,,,,0,3,3,32,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,696.569,697.068,,,697.32,697.635,right,,,,,,,,0.45,0.299,,,,,,,697.068,697.32,697.635,698.735,,,,,,,,0,4,4,60,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,698.735,699.234,,,699.485,699.901,right,,,,,,,,0.55,0.401,,,,,,,699.234,699.485,699.901,701.002,,,,,,,,0,5,5,139,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,701.002,701.501,,,701.755,702.017,right,,,,,,,,0.55,0.252,,,,,,,701.502,701.753,702.018,703.118,,,,,,,,0,6,6,145,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,703.122,703.617,,,703.867,704.083,right,,,,,,,,0.9,0.198,,,,,,,703.617,703.867,704.083,705.184,,,,,,,,0,7,7,181,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,705.185,705.684,,,705.934,706.067,right,,,,,,,,0.9,0.115,,,,,,,705.684,705.934,706.067,707.167,,,,,,,,0,8,8,191,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,707.167,707.667,,,707.917,708.367,right,,,,,,,,0.5,0.435,,,,,,,707.667,707.917,708.367,709.466,,,,,,,,0,9,9,107,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,709.468,709.967,,,710.217,710.367,right,,,,,,,,0.9,0.139,,,,,,,709.967,710.217,710.368,711.466,,,,,,,,0,10,10,182,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,711.467,711.967,,,712.217,712.384,left,,,,,,,,0.1,0.149,,,,,,,711.967,712.217,712.384,713.483,,,,,,,,0,11,11,18,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,713.483,713.982,,,714.233,714.499,left,,,,,,,,0.45,0.253,,,,,,,713.982,714.233,714.5,715.599,,,,,,,,0,12,12,73,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,715.599,716.099,,,716.35,716.482,right,,,,,,,,0.45,0.117,,,,,,,716.099,716.35,716.483,717.582,,,,,,,,0,13,13,86,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,717.583,718.082,,,718.334,718.466,left,,,,,,,,0.1,0.116,,,,,,,718.082,718.334,718.466,719.566,,,,,,,,0,14,14,2,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,719.566,720.065,,,720.316,720.415,left,,,,,,,,0.1,0.084,,,,,,,720.065,720.316,720.415,721.516,,,,,,,,0,15,15,24,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,721.517,722.015,,,722.266,722.383,left,,,,,,,,0.55,0.104,,,,,,,722.015,722.266,722.383,723.482,,,,,,,,0,16,16,125,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,723.483,723.982,,,724.233,724.431,right,,,,,,,,0.55,0.182,,,,,,,723.982,724.233,724.431,725.532,,,,,,,,0,17,17,148,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,725.533,726.031,,,726.282,726.565,right,,,,,,,,0.6,0.271,,,,,,,726.031,726.282,726.565,727.665,,,,,,,,0,18,18,168,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,727.665,728.164,,,728.422,728.647,right,,,,,,,,0.5,0.214,,,,,,,728.164,728.422,728.647,729.747,,,,,,,,0,19,19,110,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,729.748,730.247,,,730.498,730.947,right,,,,,,,,0.5,0.434,,,,,,,730.247,730.498,730.947,732.046,,,,,,,,0,20,20,114,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,732.047,732.547,,,732.798,733.014,right,,,,,,,,0.6,0.204,,,,,,,732.547,732.798,733.015,734.114,,,,,,,,0,21,21,179,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,734.114,734.614,,,734.87,735.13,right,,,,,,,,0.5,0.246,,,,,,,734.614,734.869,735.13,736.231,,,,,,,,0,22,22,92,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,736.238,736.73,,,736.981,737.164,right,,,,,,,,0.45,0.171,,,,,,,736.731,736.98,737.164,738.264,,,,,,,,0,23,23,74,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,738.264,738.763,,,739.014,739.196,right,,,,,,,,0.5,0.17,,,,,,,738.763,739.014,739.196,740.297,,,,,,,,0,24,24,100,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,740.299,740.796,,,741.046,741.313,right,,,,,,,,0.9,0.254,,,,,,,740.796,741.046,741.313,742.412,,,,,,,,0,25,25,199,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,742.414,742.913,,,743.163,743.312,right,,,,,,,,0.6,0.135,,,,,,,742.913,743.163,743.313,744.412,,,,,,,,0,26,26,158,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,744.413,744.913,,,745.163,745.595,left,,,,,,,,0.1,0.418,,,,,,,744.913,745.163,745.595,746.696,,,,,,,,0,27,27,14,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,746.697,747.196,,,747.447,747.578,left,,,,,,,,0.1,0.115,,,,,,,747.196,747.446,747.578,748.679,,,,,,,,0,28,28,21,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,748.681,749.178,,,749.429,749.912,left,,,,,,,,0.4,0.468,,,,,,,749.178,749.429,749.912,751.011,,,,,,,,0,29,29,36,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,751.012,751.511,,,751.761,752.061,right,,,,,,,,0.5,0.282,,,,,,,751.512,751.761,752.061,753.162,,,,,,,,0,30,30,113,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,753.162,753.661,,,753.912,754.161,right,,,,,,,,0.6,0.236,,,,,,,753.661,753.912,754.161,755.261,,,,,,,,0,31,31,170,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,755.261,755.76,,,756.011,756.186,right,,,,,,,,0.9,0.152,,,,,,,755.76,756.011,756.186,757.277,,,,,,,,0,32,32,201,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,757.278,757.777,,,758.027,758.31,right,,,,,,,,0.45,0.27,,,,,,,757.777,758.027,758.31,759.411,,,,,,,,0,33,33,62,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,759.412,759.911,,,760.161,760.411,right,,,,,,,,0.6,0.233,,,,,,,759.911,760.16,760.411,761.51,,,,,,,,0,34,34,154,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,761.511,762.01,,,762.261,762.601,right,,,,,,,,0.6,0.329,,,,,,,762.01,762.261,762.601,763.693,,,,,,,,0,35,35,161,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,763.694,764.193,,,764.444,764.76,left,,,,,,,,0.4,0.3,,,,,,,764.193,764.443,764.76,765.86,,,,,,,,0,36,36,43,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,765.86,766.36,,,766.609,766.843,right,,,,,,,,0.5,0.217,,,,,,,766.36,766.609,766.843,767.942,,,,,,,,0,37,37,93,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,767.942,768.443,,,768.693,768.86,right,,,,,,,,0.55,0.151,,,,,,,768.443,768.693,768.861,769.96,,,,,,,,0,38,38,127,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,769.967,770.46,,,770.712,771.01,left,,,,,,,,0.45,0.285,,,,,,,770.46,770.712,771.01,772.109,,,,,,,,0,39,39,85,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,772.109,772.609,,,772.86,773.025,right,,,,,,,,0.1,0.151,,,,,,,772.609,772.86,773.025,774.126,,,,,,,,0,40,40,13,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,774.127,774.625,,,774.875,775.075,left,,,,,,,,0.4,0.186,,,,,,,774.626,774.875,775.075,776.175,,,,,,,,0,41,41,37,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,776.176,776.675,,,776.925,777.575,right,,,,,,,,0.55,0.634,,,,,,,776.675,776.925,777.575,778.675,,,,,,,,0,42,42,124,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,778.677,779.175,,,779.426,779.708,left,,,,,,,,0.45,0.268,,,,,,,779.175,779.426,779.708,780.807,,,,,,,,0,43,43,79,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,780.808,781.308,,,781.558,782.091,right,,,,,,,,0.4,0.516,,,,,,,781.308,781.558,782.091,783.191,,,,,,,,0,44,44,48,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,783.192,783.691,,,783.941,784.174,right,,,,,,,,0.6,0.218,,,,,,,783.691,783.941,784.174,785.274,,,,,,,,0,45,45,160,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,785.275,785.774,,,786.024,786.257,left,,,,,,,,0.1,0.218,,,,,,,785.774,786.024,786.257,787.356,,,,,,,,0,46,46,16,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,787.357,787.856,,,788.107,788.623,left,,,,,,,,0.4,0.502,,,,,,,787.857,788.107,788.623,789.723,,,,,,,,0,47,47,50,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,789.724,790.224,,,790.473,790.723,left,,,,,,,,0.45,0.235,,,,,,,790.224,790.473,790.723,791.823,,,,,,,,0,48,48,69,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,791.823,792.324,,,792.573,792.856,left,,,,,,,,0.4,0.271,,,,,,,792.324,792.573,792.857,793.956,,,,,,,,0,49,49,40,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,793.956,794.456,,,794.706,794.789,right,,,,,,,,0.9,0.069,,,,,,,794.456,794.706,794.789,795.889,,,,,,,,0,50,50,187,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,795.889,796.389,,,796.64,796.889,right,,,,,,,,0.6,0.234,,,,,,,796.389,796.64,796.889,797.989,,,,,,,,0,51,51,164,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,797.99,798.489,,,798.739,798.856,left,,,,,,,,0.55,0.101,,,,,,,798.489,798.739,798.856,799.955,,,,,,,,0,52,52,133,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,799.957,800.455,,,800.705,800.888,right,,,,,,,,0.5,0.167,,,,,,,800.455,800.705,800.888,801.988,,,,,,,,0,53,53,97,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,801.995,802.488,,,802.739,802.839,right,,,,,,,,0.9,0.085,,,,,,,802.489,802.739,802.839,803.938,,,,,,,,0,54,54,209,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,803.939,804.438,,,804.689,804.805,right,,,,,,,,0.45,0.103,,,,,,,804.438,804.689,804.805,805.905,,,,,,,,0,55,55,77,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,805.906,806.405,,,806.655,806.723,right,,,,,,,,0.55,0.055,,,,,,,806.405,806.655,806.723,807.822,,,,,,,,0,56,56,121,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,807.824,808.32,,,808.572,808.62,right,,,,,,,,0.9,0.032,,,,,,,808.321,808.571,808.621,809.721,,,,,,,,0,57,57,208,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,809.722,810.221,,,810.471,810.554,right,,,,,,,,0.5,0.068,,,,,,,810.221,810.471,810.554,811.654,,,,,,,,0,58,58,101,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,811.655,812.154,,,812.376,812.603,right,,,,,,,,0.9,0.213,,,,,,,812.155,812.376,812.603,813.704,,,,,,,,0,59,59,197,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,813.704,814.204,,,814.454,814.579,right,,,,,,,,0.45,0.101,,,,,,,814.204,814.454,814.579,815.67,,,,,,,,0,60,60,88,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,815.673,816.17,,,816.42,816.703,right,,,,,,,,0.4,0.27,,,,,,,816.17,816.42,816.703,817.803,,,,,,,,0,61,61,30,1
,,,,,,,66d5353794a257d22919673b,682530b798de94e67efc5d05,2025-05-14_20h11.40.377,cuing_paradigm_dot,2024.1.5,Win32,60.0240096,68242c07d0c0e200c6451fdd,,,,,,,,,,,817.804,818.303,,,818.553,818.803,right,,,,,,,,0.6,0.233,,,,,,,818.303,818.553,818.803,819.903,,,,,,,,0,62,62,178,1
