right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,white_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,key_resp.rt,key_resp.duration,ITI.started,polygon_1.pos,polygon_1.color,polygon_2.pos,polygon_2.color,polygon_3.pos,polygon_3.color,polygon_4.pos,polygon_4.color,polygon_5.pos,polygon_5.color,polygon_6.pos,polygon_6.color,polygon_7.pos,polygon_7.color,polygon_8.pos,polygon_8.color,polygon_9.pos,polygon_9.color,polygon_10.pos,polygon_10.color,polygon_11.pos,polygon_11.color,polygon_12.pos,polygon_12.color,polygon_13.pos,polygon_13.color,polygon_14.pos,polygon_14.color,polygon_15.pos,polygon_15.color,polygon_16.pos,polygon_16.color,polygon_17.pos,polygon_17.color,polygon_18.pos,polygon_18.color,polygon_19.pos,polygon_19.color,polygon_20.pos,polygon_20.color,polygon_21.pos,polygon_21.color,polygon_22.pos,polygon_22.color,polygon_23.pos,polygon_23.color,polygon_24.pos,polygon_24.color,polygon_25.pos,polygon_25.color,polygon_26.pos,polygon_26.color,polygon_27.pos,polygon_27.color,polygon_28.pos,polygon_28.color,polygon_29.pos,polygon_29.color,polygon_30.pos,polygon_30.color,polygon_31.pos,polygon_31.color,polygon_32.pos,polygon_32.color,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1276.2643,1276.7626,,,1277.0147,1277.528,right,,,,,,,,0.45,,,,,,1276.7627,1277.0146,0.4934,,1277.5282,"[-0.09234433371744132,-0.12304995461370787]","[-1,-1,-1]","[-0.1586968312310679,-0.019611100675069663]","[-1,-1,-1]","[-0.09739263796719717,0.1379432908984376]","[1,1,1]","[0.1089612659892357,0.046731280692590076]","[-1,-1,-1]","[-0.07214575529707529,-0.056716626840955235]","[1,1,1]","[0.11872719339057945,0.09793347358396595]","[1,1,1]","[-0.01370351560432522,-0.1100445362561547]","[-1,-1,-1]","[0.028996531882258387,-0.10054251364856229]","[1,1,1]","[0.0032671691072811986,-0.053561138703216354]","[-1,-1,-1]","[0.08006051454035051,-0.15604850750574537]","[-1,-1,-1]","[0.06663673404706805,0.018947579864309456]","[-1,-1,-1]","[-0.16292213182425547,0.040990728796288414]","[1,1,1]","[0.15468339220743046,0.11614341387988322]","[1,1,1]","[0.1684897686302843,0.02514216849417049]","[1,1,1]","[-0.14908303240179607,-0.06219056307185973]","[-1,-1,-1]","[0.040967599427704456,0.17870307403181648]","[-1,-1,-1]","[-0.011947257302885506,0.020857643908621878]","[-1,-1,-1]","[0.045855257111325216,0.1231557813806645]","[-1,-1,-1]","[-0.0322385773929321,-0.1686898647735603]","[-1,-1,-1]","[0.12190878391138774,-0.07806080006256957]","[1,1,1]","[-0.014572880801030972,0.19800874223649004]","[1,1,1]","[-0.058843071296724586,0.06618313969760921]","[-1,-1,-1]","[0.11266855651958615,-0.017457062857985973]","[-1,-1,-1]","[0.03154986717367575,0.06595106436941824]","[1,1,1]","[0.07567069966718688,0.1524356273398155]","[-1,-1,-1]","[-0.13705069713525025,-0.1010314885186406]","[-1,-1,-1]","[-0.04202466625783552,-0.007918264982320657]","[1,1,1]","[-0.11722408249604642,-0.02825853547391592]","[1,1,1]","[-0.06661207510767748,0.1768447601663286]","[1,1,1]","[-0.007736031183554358,0.09865954846402852]","[-1,-1,-1]","[-0.00795147523686275,0.14076673503521422]","[-1,-1,-1]","[0.043325428417547135,-0.05164235009154005]","[1,1,1]","[0.02,0.02]",1278.629,,,,,,,,0,184,184,85,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1278.6307,1279.1292,,,1279.3848,1279.9288,right,,,,,,,,0.45,,,,,,1279.1293,1279.3847,0.5228,,1279.9289,"[-0.023998408461415894,-0.032583092324402145]","[-1,-1,-1]","[0.1156806654531217,0.01964077165149346]","[1,1,1]","[-0.013706795175450058,-0.16607157308270232]","[1,1,1]","[-0.1854570879141437,0.0471438418387276]","[-1,-1,-1]","[-0.11905838802304781,-0.15485888121883837]","[1,1,1]","[-0.09795548805176582,0.1410327739857972]","[1,1,1]","[0.06399589995939414,-0.0536188418440269]","[-1,-1,-1]","[0.039737091009436044,-0.100415429931318]","[1,1,1]","[0.047477275789864146,0.017098670944673013]","[-1,-1,-1]","[0.08901884287050585,-0.13883840113783186]","[-1,-1,-1]","[0.17848008963522732,0.08426916541401072]","[-1,-1,-1]","[-0.04849804220065699,0.1733774222253776]","[-1,-1,-1]","[0.11868340352120992,0.07383842724777458]","[-1,-1,-1]","[-0.01999931782257735,-0.12105042424594682]","[-1,-1,-1]","[-0.11713692981584008,0.0042582199514406395]","[-1,-1,-1]","[-0.010543722977534312,-0.07176123117360389]","[-1,-1,-1]","[0.01841210922084605,0.13635656237048613]","[-1,-1,-1]","[0.16007673866240876,-0.05776368346976664]","[1,1,1]","[0.06825780831994956,0.07628309695441753]","[1,1,1]","[-0.06312973117230021,-0.06140210499715726]","[-1,-1,-1]","[0.1532528598151582,-0.11400973783350365]","[1,1,1]","[0.005849435894463306,0.08399508185828355]","[1,1,1]","[-0.1370152320865331,-0.10622529961808275]","[-1,-1,-1]","[0.04638602488082375,-0.16075285498145234]","[1,1,1]","[0.021274704578214985,-0.19393008342223073]","[-1,-1,-1]","[-0.14448667165824627,0.11625759960782434]","[1,1,1]","[-0.031119386204555163,0.13270721230000115]","[1,1,1]","[0.11640441644947182,-0.023399109837825432]","[-1,-1,-1]","[-0.055983652350244655,0.023983536351510206]","[-1,-1,-1]","[-0.06685343385090742,0.06983983221009885]","[-1,-1,-1]","[-0.1791904356235528,0.0008326227299632136]","[1,1,1]","[0.0014605013529266325,0.033722669623008336]","[1,1,1]","[0.02,0.02]",1281.0289,,,,,,,,0,185,185,69,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1281.0308,1281.5288,,,1281.7793,1282.3955,left,,,,,,,,0.6,,,,,,1281.5289,1281.7792,0.594,,1282.3956,"[0.1145124834382851,-0.10467715337842343]","[-1,-1,-1]","[0.011520604134997883,-0.04241498632617758]","[1,1,1]","[-0.020181093142208856,0.06566726665343298]","[1,1,1]","[0.10070869180053663,0.10269741820375869]","[1,1,1]","[-0.1842845229240839,0.07663270355096381]","[1,1,1]","[0.025488694380188626,0.04576344664411113]","[-1,-1,-1]","[-0.13358952039976613,-0.03195488381589839]","[1,1,1]","[-0.11158054542147701,0.030536256942209534]","[1,1,1]","[0.051253739050882416,-0.029866193155291085]","[-1,-1,-1]","[0.12676573295437912,-0.002276136955369738]","[1,1,1]","[-0.0724804786375283,-0.08254541043105416]","[1,1,1]","[0.14068158010527418,-0.06898781809589567]","[1,1,1]","[0.019939562397862202,0.19345684615175618]","[-1,-1,-1]","[0.0916823353950451,0.15049914876477913]","[1,1,1]","[0.13324716520024227,0.0653947555023622]","[1,1,1]","[-0.06463985914773746,-0.15135793241048284]","[1,1,1]","[-0.037135509245908936,-0.10682701169950266]","[1,1,1]","[-0.11997000677162008,0.10093185728552284]","[-1,-1,-1]","[0.03496261093143177,-0.19372855636643432]","[1,1,1]","[-0.06869552531077187,0.11973222070851253]","[-1,-1,-1]","[-0.11706686828005194,-0.15138941733109565]","[1,1,1]","[-0.18390302122200616,0.03585166684033874]","[1,1,1]","[0.17320659585237208,0.05250777807964093]","[-1,-1,-1]","[0.18501840632928415,-0.05249393496494094]","[-1,-1,-1]","[-0.02703749603716763,0.018503065586708712]","[-1,-1,-1]","[-0.0448573583993396,0.1536270239451273]","[-1,-1,-1]","[0.024279508952175483,0.1312450341691717]","[1,1,1]","[-0.03458659464662814,-0.05721254620387967]","[1,1,1]","[-0.16931512652984307,-0.07313408123480628]","[-1,-1,-1]","[0.13968840673847754,0.11260892220739525]","[1,1,1]","[-0.19843725056288603,-0.002346281275928808]","[-1,-1,-1]","[0.06929522733235106,-0.07692966389883442]","[-1,-1,-1]","[0.02,0.02]",1283.4945,,,,,,,,0,186,186,173,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1283.496,1283.9946,,,1284.2464,1284.845,right,,,,,,,,0.45,,,,,,1283.9947,1284.2462,0.5757,,1284.8451,"[0.059286043621298704,0.10537750944887837]","[1,1,1]","[0.1579128068666674,-0.08159324853619232]","[-1,-1,-1]","[-0.08013204611458914,-0.1699587150607271]","[1,1,1]","[0.17286734404854445,-0.021420064437870742]","[-1,-1,-1]","[-0.13408732193713577,-0.09629616966230044]","[1,1,1]","[-0.01015730575354057,-0.005300818962717397]","[-1,-1,-1]","[0.12289037567895492,-0.1152892497790263]","[1,1,1]","[-0.08800425139859555,0.15356205699519207]","[-1,-1,-1]","[-0.011228845582306605,0.1460846552177343]","[1,1,1]","[0.07128996594293081,-0.1534384463835489]","[1,1,1]","[-0.09354664863549685,0.09120143472250053]","[-1,-1,-1]","[-0.04975914358102825,-0.047001579927903665]","[-1,-1,-1]","[0.1294273834388709,0.13907220729397923]","[-1,-1,-1]","[0.06842725640191805,0.040196946875165014]","[1,1,1]","[0.16631714577734713,0.07275716723039274]","[-1,-1,-1]","[-0.07790282926105396,-0.005253794746585]","[-1,-1,-1]","[0.047722681321899316,-0.05475162477635438]","[-1,-1,-1]","[-0.17580001629788528,0.014555296037616777]","[-1,-1,-1]","[-0.1479954149668556,0.08082525802528936]","[1,1,1]","[-0.060131758245177,-0.09655209244143723]","[1,1,1]","[0.008317176160163567,0.05377971109923081]","[1,1,1]","[-0.11205621816274819,-0.04701798943991218]","[-1,-1,-1]","[0.08037597021211215,-0.08554500595859837]","[-1,-1,-1]","[0.08474188607750172,0.003464095335455858]","[-1,-1,-1]","[0.04962059761930051,0.16870738574871755]","[-1,-1,-1]","[-0.0672547915934531,0.0418232297495904]","[1,1,1]","[-0.009917875801256625,-0.07563324680228833]","[1,1,1]","[0.1566106245558164,0.030784611856010644]","[-1,-1,-1]","[-0.02061993833030054,-0.1790309350716063]","[-1,-1,-1]","[-0.11851887548568922,-0.14823001325605908]","[1,1,1]","[-0.03300512744182432,0.09503333696991657]","[-1,-1,-1]","[0.03996606777972776,-0.126169005346715]","[1,1,1]","[0.02,0.02]",1285.9447,,,,,,,,0,187,187,72,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1285.9461,1286.4487,,,1286.6969,1287.2443,left,,,,,,,,0.9,,,,,,1286.4487,1286.6968,0.5212,,1287.2444,"[-0.14123968892894914,-0.08381630207083696]","[1,1,1]","[-0.002640263608541871,0.12756579916129543]","[1,1,1]","[0.033315629525412276,-0.046356990775766535]","[1,1,1]","[0.15516483659782648,-0.10496901029189551]","[1,1,1]","[-0.09260279084840498,0.07579853478025436]","[1,1,1]","[0.008088471914744955,-0.17728382977170326]","[1,1,1]","[-0.06669771569522971,-0.16040970018106454]","[-1,-1,-1]","[0.1960618350665377,0.021956842030544144]","[1,1,1]","[0.03124606968615482,-0.13244101336756758]","[1,1,1]","[-0.1481866764321233,0.06340647352849185]","[1,1,1]","[-0.10370316292043623,-0.1400584400032169]","[1,1,1]","[-0.04735687642309076,-0.06286190130729497]","[1,1,1]","[0.01674648369380856,0.03666605399480474]","[-1,-1,-1]","[0.1623529523262248,0.11201626228611168]","[1,1,1]","[0.007024903834444879,-0.09673142574407786]","[1,1,1]","[0.07142244204723787,-0.1018256389426592]","[1,1,1]","[-0.04633421735017205,0.025312843745519675]","[1,1,1]","[0.10133582788650349,0.03898404151650466]","[1,1,1]","[-0.12655916072945492,0.024183746499474575]","[1,1,1]","[0.09648528361810663,0.11306236118091524]","[1,1,1]","[0.1729631988284344,-0.05557384289272832]","[-1,-1,-1]","[-0.18871883515336865,0.0010250100840034698]","[1,1,1]","[0.04526734590503545,0.00007534029883531757]","[1,1,1]","[-0.07358130301020759,0.13696087737825927]","[1,1,1]","[0.14958282349026233,-0.005338696415284893]","[1,1,1]","[0.08985828244517008,-0.13986623710238813]","[1,1,1]","[-0.15022273430635907,0.1240348375277298]","[1,1,1]","[-0.1532971463140807,-0.12837027822619232]","[1,1,1]","[0.09897610801538777,-0.01198462007089503]","[1,1,1]","[0.11013352561950403,-0.08334142241515559]","[1,1,1]","[-0.013409971398507529,0.08140458119948714]","[1,1,1]","[-0.06945412591841656,-0.10032739127169212]","[1,1,1]","[0.02,0.02]",1288.3442,,,,,,,,0,188,188,194,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1288.3455,1288.8447,,,1289.0944,1289.6105,right,,,,,,,,0.1,,,,,,1288.8448,1289.0943,0.501,,1289.6108,"[0.13918989700983875,-0.0644832369346169]","[1,1,1]","[-0.146262577180733,-0.03394709149521694]","[-1,-1,-1]","[-0.01261676602960058,-0.06816227796705396]","[-1,-1,-1]","[0.05620228965892794,0.11492441594350171]","[1,1,1]","[-0.17470680280541515,0.04765566558888558]","[-1,-1,-1]","[-0.11376542684124222,-0.09532931227473904]","[-1,-1,-1]","[-0.14379381386770393,0.1362407737674945]","[-1,-1,-1]","[0.08445422394703835,-0.10795863933862758]","[1,1,1]","[0.0796649678141328,-0.024754612767325938]","[-1,-1,-1]","[-0.14662047677867673,0.017884772772566827]","[-1,-1,-1]","[-0.07941821821603884,-0.028709522313177104]","[-1,-1,-1]","[0.0069424659627630204,-0.12587210565884158]","[-1,-1,-1]","[0.0016714199545137158,-0.0010491745289627845]","[-1,-1,-1]","[0.11866603814012558,0.08178405920517787]","[-1,-1,-1]","[-0.08676039830787144,0.1530058290506121]","[-1,-1,-1]","[0.03257687849658025,0.06345194886162735]","[-1,-1,-1]","[0.0992716608219578,-0.16939504303947417]","[-1,-1,-1]","[0.0010130978269783236,0.1761628670997677]","[-1,-1,-1]","[-0.06294903310808678,-0.09354207792902425]","[-1,-1,-1]","[0.18098491079696666,0.0801776299319135]","[-1,-1,-1]","[0.17863397471324344,-0.02131635128452136]","[-1,-1,-1]","[0.09059458037586374,0.14678233200466964]","[-1,-1,-1]","[0.029466798220903676,-0.1741285868141334]","[-1,-1,-1]","[0.12928146030358856,0.031153604761011665]","[-1,-1,-1]","[-0.12826203236274258,-0.14766735740153866]","[-1,-1,-1]","[-0.0812586962013662,0.0711267632603916]","[-1,-1,-1]","[0.07962229810225409,0.03716093637161849]","[-1,-1,-1]","[-0.06458283128396959,-0.14596950116437024]","[-1,-1,-1]","[-0.10537426144609902,0.10405383931534751]","[-1,-1,-1]","[-0.030172761476754094,-0.1872705566614131]","[-1,-1,-1]","[0.17187447551835106,0.024894751490459197]","[-1,-1,-1]","[-0.09229831065144399,0.022108167110519883]","[-1,-1,-1]","[0.02,0.02]",1290.7111,,,,,,,,0,189,189,13,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1290.7126,1291.2106,,,1291.4618,1291.877,right,,,,,,,,0.1,,,,,,1291.2107,1291.4617,0.3904,,1291.877,"[-0.05056851727195744,-0.08895164980667337]","[-1,-1,-1]","[0.09906005540591885,0.07000776824687577]","[-1,-1,-1]","[0.07828099008456497,-0.07331495314873436]","[-1,-1,-1]","[-0.039263144107517904,0.10364903567539638]","[-1,-1,-1]","[-0.18708983140504204,0.007445226879430495]","[-1,-1,-1]","[0.11011649162464152,-0.15946065136375653]","[-1,-1,-1]","[0.029523162693925794,0.10801971389046432]","[-1,-1,-1]","[0.03171462689501877,-0.05550378113877689]","[-1,-1,-1]","[-0.1469118906725779,0.006495197360379597]","[-1,-1,-1]","[0.06073919774789516,-0.17908407288372113]","[-1,-1,-1]","[0.13007870492555915,-0.11561789140320045]","[-1,-1,-1]","[-0.031278808933356946,0.013596395493379208]","[-1,-1,-1]","[0.16959861495770154,0.02194261225347379]","[-1,-1,-1]","[-0.07808350924888778,-0.03516355814804693]","[-1,-1,-1]","[-0.04835089021622618,-0.12901502497810247]","[-1,-1,-1]","[0.02522140465199774,0.17444251023387836]","[-1,-1,-1]","[0.09387741116074,0.1255166813170823]","[1,1,1]","[0.0686973003306397,0.011211710037022649]","[1,1,1]","[-0.09319763413209231,0.026443310117342002]","[-1,-1,-1]","[-0.07876637169300256,-0.1618736342864977]","[-1,-1,-1]","[-0.12387945426055383,0.05705932055310955]","[-1,-1,-1]","[0.11772642706305529,-0.060794963237973614]","[-1,-1,-1]","[-0.10833369406138887,-0.08109599514469609]","[-1,-1,-1]","[-0.11021417187012501,-0.13414091270670084]","[-1,-1,-1]","[0.1462921595109194,0.10400695326766381]","[-1,-1,-1]","[0.18601140306128752,-0.040532925573992726]","[-1,-1,-1]","[-0.16589274718733843,-0.09347164877226745]","[-1,-1,-1]","[-0.016021104228774088,0.14720474122149796]","[-1,-1,-1]","[-0.05312213164512781,-0.19263252534331926]","[1,1,1]","[0.005888939945224484,-0.09315304443804147]","[-1,-1,-1]","[0.14343316681824547,-0.008404870352279001]","[-1,-1,-1]","[-0.1723473517935915,0.09228953172968991]","[-1,-1,-1]","[0.02,0.02]",1292.9762,,,,,,,,0,190,190,24,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1292.9775,1293.4759,,,1293.7271,1294.2248,left,,,,,,,,0.6,,,,,,1293.4762,1293.727,0.476,,1294.2249,"[-0.1424544435248133,-0.12078862045101936]","[1,1,1]","[0.06216715318227918,-0.031124971850714674]","[1,1,1]","[-0.07498853155454063,-0.04327051341734687]","[1,1,1]","[0.05984563463324275,-0.1635106005593999]","[-1,-1,-1]","[-0.18574561051645416,-0.05377997212431971]","[1,1,1]","[0.025636900057664926,0.07196943647861123]","[1,1,1]","[-0.052619496584125625,-0.006317021744243421]","[1,1,1]","[0.0033935694104394554,0.13731956404966886]","[-1,-1,-1]","[-0.11629997970268936,0.024848605357069287]","[1,1,1]","[-0.11925088146401056,0.07626554492679083]","[1,1,1]","[0.13039359014615515,-0.13600980745055494]","[1,1,1]","[-0.019852602094429645,-0.08528932802434867]","[1,1,1]","[0.03439264918727938,0.004724973443755915]","[1,1,1]","[0.130277369329108,0.1285206091687486]","[1,1,1]","[0.16890236409087586,-0.015456769057001062]","[-1,-1,-1]","[0.098832704887835,0.049359278648930305]","[1,1,1]","[-0.07540740999485752,0.16692903767546796]","[1,1,1]","[0.13231468510763605,-0.049761684618976385]","[-1,-1,-1]","[-0.036287865704904554,0.05794981925101691]","[1,1,1]","[0.06612090368079682,0.07818353064327585]","[-1,-1,-1]","[-0.010797407479367966,0.09194153284520129]","[-1,-1,-1]","[0.13912836704656872,0.038551711843925925]","[-1,-1,-1]","[0.034301045267845255,-0.06803125757586014]","[1,1,1]","[0.018579131347255768,-0.13495819295647968]","[-1,-1,-1]","[0.08734962696096583,-0.10049804879114804]","[-1,-1,-1]","[0.17193319301922078,-0.0783277697035357]","[-1,-1,-1]","[0.0572651419203752,0.16333707758563334]","[-1,-1,-1]","[-0.07708081060825436,-0.08918405515610313]","[1,1,1]","[-0.03394218739069631,-0.15351891674564333]","[-1,-1,-1]","[-0.07914736313591898,0.08426621946225764]","[1,1,1]","[-0.03741312595879256,0.18229113831613067]","[-1,-1,-1]","[0.022757443093986866,-0.18788944852609382]","[1,1,1]","[0.02,0.02]",1295.3243,,,,,,,,0,191,191,159,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1295.3256,1295.8243,,,1296.0782,1296.6575,left,,,,,,,,0.6,,,,,,1295.8244,1296.0782,0.5514,,1296.6576,"[0.10820874959242922,0.09254324171559597]","[-1,-1,-1]","[-0.045177850147282005,-0.06473825007056644]","[-1,-1,-1]","[0.019842944330573098,0.0019794784353178354]","[1,1,1]","[0.00416393081447862,0.11674181219661058]","[1,1,1]","[0.021598784101975844,0.18159710816506802]","[1,1,1]","[-0.01099154175643352,-0.023619631460332753]","[-1,-1,-1]","[0.06671649575371592,0.07952297009088932]","[-1,-1,-1]","[0.13006275160752936,-0.038748491030157615]","[-1,-1,-1]","[-0.10546905942410263,0.010826217401965554]","[-1,-1,-1]","[0.004404253628944742,-0.18049109535525185]","[1,1,1]","[-0.12607011077203803,0.08299907193351042]","[1,1,1]","[-0.09155761886863005,0.11677216271017662]","[1,1,1]","[-0.14026905826909172,-0.07903613509594144]","[-1,-1,-1]","[-0.06869549079257471,0.18781156725944306]","[-1,-1,-1]","[-0.18404110779247468,0.01022847057486047]","[1,1,1]","[-0.06036973005088626,0.0060221268027960805]","[1,1,1]","[0.1064489003216479,-0.14061583732628524]","[1,1,1]","[-0.05316799415470739,0.04647438261583525]","[1,1,1]","[0.14615670711998466,0.1186955545808195]","[1,1,1]","[0.0037275369777492323,0.04450818101523712]","[1,1,1]","[0.03169820043665474,-0.06098396897280204]","[-1,-1,-1]","[0.07943282795009163,0.021545683796961947]","[-1,-1,-1]","[-0.12249608046524234,-0.12538601512063746]","[1,1,1]","[-0.030838104374866546,-0.12105134827138107]","[1,1,1]","[0.1546897658107752,-0.08416263716483437]","[-1,-1,-1]","[0.17490592436489777,0.03604840012044018]","[-1,-1,-1]","[0.01830331524960838,-0.12432318379339133]","[-1,-1,-1]","[0.08119103715379221,-0.10730036794484649]","[1,1,1]","[-0.16405879545662289,0.05843663764157994]","[1,1,1]","[-0.060143168008842486,0.09170139142557508]","[1,1,1]","[-0.025421642175538925,0.14608862657438992]","[1,1,1]","[0.05036599864145575,0.1274897582777909]","[1,1,1]","[0.02,0.02]",1297.7571,,,,,,,,0,192,192,154,1
,,,,,,,67f8cb31eeea81a0e4c8a853,682f10192dfdaca3b062d32f,2025-05-22_13h56.19.362,cuing_paradigm_dot,2024.1.5,Win32,59.17159763,682d573fa47f1360d1451895,,,,,,,,,,,1297.7588,1298.258,,,1298.5089,1298.958,right,,,,,,,,0.1,,,,,,1298.2581,1298.5089,0.4412,,1298.9585,"[0.15880609329408568,-0.11186522546026592]","[-1,-1,-1]","[-0.1261237633415648,-0.09004375333065438]","[-1,-1,-1]","[-0.05561743189806534,-0.08402571286346251]","[-1,-1,-1]","[0.00434640647931193,-0.01761540305575697]","[-1,-1,-1]","[0.10783042752092577,-0.14208365627642194]","[-1,-1,-1]","[0.060912448702118115,0.1785677190089183]","[1,1,1]","[-0.06198408985908096,-0.007958907754724218]","[-1,-1,-1]","[-0.14625389769766653,0.08950347197494389]","[-1,-1,-1]","[0.06640913372703505,-0.03037703147736277]","[-1,-1,-1]","[0.12434243458103586,-0.03635602914317228]","[-1,-1,-1]","[0.13604617118276696,0.014968572460945389]","[-1,-1,-1]","[0.09736080789193288,-0.09381035534028812]","[-1,-1,-1]","[-0.12838686951201803,0.022684137918648192]","[-1,-1,-1]","[0.0637619846561753,-0.15375682149593417]","[-1,-1,-1]","[0.028093580381677686,-0.06983445154650846]","[-1,-1,-1]","[-0.1307216281387555,0.13404608600620638]","[-1,-1,-1]","[0.005558437363776461,0.1526653094039334]","[-1,-1,-1]","[-0.11885494753385512,-0.1544671655640674]","[-1,-1,-1]","[0.023233537522246907,0.08570704724972703]","[-1,-1,-1]","[-0.026359616185134507,0.19525018484755244]","[1,1,1]","[-0.046179977685992156,-0.1798183240028928]","[-1,-1,-1]","[-0.0951883846473668,0.09340687083023903]","[-1,-1,-1]","[-0.14505298921658957,-0.01950521327733164]","[-1,-1,-1]","[-0.059745343851870525,0.03399976862674962]","[-1,-1,-1]","[0.06308653299077013,0.012842727660629525]","[-1,-1,-1]","[-0.01279219455641089,-0.10589249760910094]","[1,1,1]","[-0.1705491304683519,0.05179491059760425]","[-1,-1,-1]","[0.15193234807421405,0.06772801138253198]","[-1,-1,-1]","[-0.18107396356668287,-0.04517464226341206]","[-1,-1,-1]","[0.006775950306381739,-0.19606573347662165]","[-1,-1,-1]","[0.06894604830729392,0.12722857575234717]","[-1,-1,-1]","[0.13177733338699668,0.1260745769144902]","[-1,-1,-1]","[0.02,0.02]",1300.0578,,,,,,,,0,193,193,2,1
