right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,999.7022,1000.2035,,,1000.4523,1000.7678,left,,,,,,,,0.55,,,,,,1000.2036,1000.4521,1000.768,"[0.11509436251187265,0.1252200458002733]",100.0,"[-0.07824038123001877,0.1348471469930667]",100.0,"[-0.15758623218973247,-0.03810594170336171]",100.0,"[0.19238396719979345,-0.04322664547117333]",100.0,"[-0.17584090499131258,0.06361410972952855]",100.0,"[-0.037652056121545784,-0.13819588982268796]",100.0,"[-0.07340265320210668,-0.09160568845151608]",4.0,"[0.09566012025041604,-0.002194800895409338]",4.0,"[-0.060309989654330154,-0.006779835128420677]",4.0,"[0.06701321682168469,-0.07985669679100116]",4.0,"[-0.030300583623740763,0.13990602029201424]",4.0,"[-0.13513728082765533,-0.14418227602697967]",4.0,"[0.02817256236360471,-0.015020330823436017]",4.0,"[-0.12210809052491935,-0.08897448846228768]",100.0,"[-0.013940554192739353,-0.18864995009300586]",100.0,"[0.05989517988429152,-0.18789277568009366]",100.0,"[-0.095175172582241,0.04213060226229268]",4.0,"[-0.11734836783174692,0.09606658604666678]",100.0,"[0.07728834730862635,-0.14321999548672967]",100.0,"[0.15851224969300945,0.038913214022968184]",100.0,"[0.1925843165129236,0.007205810067508598]",4.0,"[0.03153200796025705,-0.12623513329817793]",100.0,"[-0.023487104731275337,0.01850817502327333]",100.0,"[0.13910961336300603,0.09206355487504726]",100.0,"[0.01811360409627957,0.13610729868046406]",4.0,"[0.04378431766563911,0.16907938570797398]",4.0,"[-0.11336088522834088,-0.010544513756611619]",100.0,"[-0.0974763521879648,-0.056927636962193044]",100.0,"[-0.006617246305485528,-0.09242159802882818]",4.0,"[0.12590684079142836,-0.06463453290816737]",4.0,"[-0.0856596391278923,-0.14318505826597897]",100.0,"[0.02321332135565527,0.06913078412766639]",4.0,"[0.02,0.02]",1001.8663,,,,,,0.2998,,,,0.0,138.0,138.0,63.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1001.8671,1002.3662,,,1002.6163,1002.8394,left,,,,,,,,0.9,,,,,,1002.3663,1002.6162,1002.8396,"[0.033406696987037965,-0.05118430396336505]",100.0,"[0.10852195405455331,0.04136659460723212]",100.0,"[-0.013186843278022055,-0.0012814554259863516]",100.0,"[-0.0807194851010729,0.006069991205285012]",4.0,"[-0.05781274417561847,-0.09067295254529813]",100.0,"[0.01951663209865367,0.16175915492765652]",100.0,"[-0.06277952134895227,0.10848901965356068]",100.0,"[-0.11878523206215384,-0.1134648914406573]",4.0,"[0.11187502959490586,-0.1415043689493683]",4.0,"[0.06482337564263319,0.000683988422538087]",100.0,"[-0.09688033402829042,-0.1663175853817297]",100.0,"[0.02307571713193003,-0.10159980247002794]",100.0,"[0.11274425967558858,0.15787022141240548]",100.0,"[0.058740074469889235,0.1889755504893759]",100.0,"[-0.12134798001269116,0.09988623533695175]",100.0,"[-0.17754773262070503,-0.01870552748929368]",100.0,"[0.1810504328803521,0.04146473914192489]",100.0,"[-0.04723409829149483,-0.19019824642494743]",100.0,"[0.15180433932483647,0.10143365384342035]",100.0,"[0.12207359219110088,-0.01152545561978411]",100.0,"[-0.03322712278906436,-0.049744296413573606]",100.0,"[0.07623466917256681,-0.16563886749080542]",100.0,"[-0.11037370294214101,0.14597752957948104]",100.0,"[0.1844450764597272,-0.03094995355320055]",100.0,"[0.03744744670063252,0.08972738370500882]",100.0,"[-0.02564873576966288,-0.12009808554461011]",100.0,"[0.07581918764339271,-0.06083995237454189]",100.0,"[0.06031849190351533,0.0406678615685709]",100.0,"[0.08649639072783749,0.08583426431849925]",100.0,"[-0.13827742493382414,-0.042433051995228226]",100.0,"[0.032844534875219704,-0.15265625012460896]",100.0,"[0.11486879528167826,-0.09777360984346296]",100.0,"[0.02,0.02]",1003.931,,,,,,0.201,,,,0.0,139.0,139.0,8.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1003.9324,1004.4307,,,1004.686,1004.8467,left,,,,,,,,0.9,,,,,,1004.4309,1004.6859,1004.8469,"[-0.01445385995850885,-0.06908720124809747]",100.0,"[-0.1306070683111382,0.06332087420257257]",100.0,"[0.054200243493511546,0.05576909417796081]",100.0,"[-0.06326904315626972,0.07915137692351336]",100.0,"[-0.013912831261816855,0.12003552873625056]",4.0,"[0.12304479637437447,0.024466619827993006]",100.0,"[-0.09903742389115266,0.15238759109841923]",100.0,"[0.05010186636314993,0.12251306561868752]",4.0,"[0.0520740060132691,0.18347652368193973]",100.0,"[0.06815185774398343,-0.111830554804915]",100.0,"[-0.18710892403362636,-0.004170590475609731]",100.0,"[0.1928474968027203,0.004407716753747299]",100.0,"[-0.061557335741812005,-0.1282003949065171]",100.0,"[-0.14549473963070142,-0.06986065434283531]",100.0,"[0.024110040292435467,-0.08951653157827377]",100.0,"[-0.05759129402747562,-0.04163541185555046]",4.0,"[-0.10247339371132938,-0.12283916748232962]",100.0,"[-0.14520999551685126,0.11107395312264451]",100.0,"[-0.059053705615739506,0.004041491545632287]",100.0,"[-0.007275435254313801,0.023696385859876257]",100.0,"[-0.17587631211046406,0.04988286423839537]",100.0,"[0.08977077976256781,0.10479135105650854]",100.0,"[0.11950384413892032,-0.03959187708832346]",100.0,"[0.1734024795594113,0.0719852525110311]",100.0,"[-0.008669895900239762,-0.15041002335214268]",100.0,"[0.00395934974192439,0.17371555460542598]",100.0,"[0.07580717547838307,-0.16677320223465536]",100.0,"[0.13404208216174768,-0.14382213385845577]",100.0,"[0.046390822406358154,-0.04335105760825396]",100.0,"[0.12762511473176472,0.14410417562290032]",100.0,"[0.03572408458662506,0.0018648194001534143]",100.0,"[-0.15004275647061446,-0.11028828267644396]",100.0,"[0.02,0.02]",1005.9484,,,,,,0.1424,,,,0.0,140.0,140.0,29.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1005.9494,1006.4457,,,1006.6971,1007.1687,left,,,,,,,,0.9,,,,,,1006.446,1006.697,1007.1689,"[-0.16431659324037334,-0.01556050858621686]",4.0,"[0.06202564071472898,0.10474934371540795]",100.0,"[0.045969114283195764,0.011336081799990254]",100.0,"[0.09064662088137024,-0.015321183672008354]",100.0,"[-0.0743879156411547,0.0044676343662294945]",100.0,"[0.1078047431790912,-0.15358593887897562]",100.0,"[0.06594910245395834,-0.18677705041427822]",100.0,"[-0.06636328263285696,-0.08195936615072781]",100.0,"[0.11824353501643814,-0.056853487838146366]",100.0,"[0.011188557308616778,0.04937402985842533]",100.0,"[-0.03257488290247333,-0.0053472952193778945]",100.0,"[-0.07571074174767335,0.07032622564480973]",100.0,"[0.15256294888605498,-0.08239683631934498]",100.0,"[-0.1147580391500249,-0.11183255938873946]",100.0,"[-0.12589468955111716,0.023599896250483744]",4.0,"[-0.02137637163345505,0.1045099353998567]",100.0,"[-0.0979471200156229,0.14663130685275497]",100.0,"[-0.15253257691692254,0.10411603201776132]",100.0,"[0.022812129264641476,-0.04950532904533107]",100.0,"[0.04681868121396176,-0.10001681082606502]",4.0,"[0.0033907897218270317,-0.14427480286571023]",100.0,"[-0.028747022575208826,-0.11235327707866073]",100.0,"[-0.02358643315941492,-0.18732218797708133]",100.0,"[0.02659567977130933,0.1346551017837498]",100.0,"[0.14685813178231116,-0.00527801607181824]",100.0,"[-0.10612920788611027,0.10247989150157101]",100.0,"[-0.06812311891450303,-0.1537559387512902]",100.0,"[-0.17971150960906523,0.02415516078129979]",100.0,"[0.13785363138779158,0.10510457024242288]",100.0,"[0.16019406351722817,0.07027803033744387]",100.0,"[0.1333506816618787,-0.12251009273909279]",100.0,"[-0.04314122612237319,0.1643957421284028]",100.0,"[0.02,0.02]",1008.2603,,,,,,0.4513,,,,0.0,141.0,141.0,12.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1008.2621,1008.7609,,,1009.0107,1009.0928,left,,,,,,,,0.45,,,,,,1008.7612,1009.0106,1009.093,"[0.09119929024922352,-0.059561614612468075]",100.0,"[0.02629269819366723,0.05486792452356262]",4.0,"[0.15425203778328916,0.10392626123365084]",4.0,"[0.06426250591964637,-0.1788179222393729]",4.0,"[0.02244380304100813,-0.16335645904300378]",4.0,"[-0.04056810899722823,0.17376546466812165]",100.0,"[-0.10942414867703032,0.05579683961509133]",4.0,"[0.09102619814268885,0.020040669059253186]",4.0,"[0.1854809698354828,0.023963559771847855]",100.0,"[-0.097681480822125,-0.0003262225058930794]",4.0,"[0.12935538071648478,0.03487266733093388]",4.0,"[-0.022258110284549985,-0.19549004050205376]",4.0,"[0.15859331927825612,-0.11906576570236974]",4.0,"[-0.05388875539697046,-0.10673867796330481]",100.0,"[-0.03215774982997503,-0.048872832030247296]",4.0,"[0.1256690192316853,0.15325297298525467]",4.0,"[-0.1452456604740294,-0.03608528229860541]",4.0,"[-0.08851184685987606,0.10388427097184143]",100.0,"[0.09128416866564197,0.09673453653199235]",100.0,"[0.01366353598335938,-0.08688227267787431]",4.0,"[-0.12918701763849416,-0.12457598140476245]",100.0,"[0.13105387285947326,-0.08397241190148295]",100.0,"[-0.13529600514059556,-0.07596043284565432]",100.0,"[-0.014702135376604157,0.004907425855232825]",100.0,"[-0.09135390725170216,-0.055886760382161525]",4.0,"[-0.033772122784729346,0.05133263640617399]",4.0,"[-0.16634686146972835,-0.10919617408355786]",4.0,"[0.1335271839623746,-0.019757611934328036]",4.0,"[0.07804858456437976,-0.12165558929466862]",100.0,"[0.045387320443365665,0.11969684395809564]",100.0,"[-0.0160477524214765,0.12244594987300263]",100.0,"[-0.18874335837074313,0.031308761187596144]",100.0,"[0.02,0.02]",1010.1921,,,,,,0.0683,,,,0.0,142.0,142.0,135.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1010.193,1010.6916,,,1010.9424,1010.9923,left,,,,,,,,0.6,,,,,,1010.6918,1010.9423,1010.9924,"[-0.17349643537689777,-0.038752678571972586]",100.0,"[-0.03000758526853683,-0.023472991523661828]",4.0,"[0.14523483030328924,-0.009343072574918345]",4.0,"[0.1684125718061443,-0.09727759713037003]",100.0,"[0.07547566874116611,0.10108503418487293]",4.0,"[-0.08402749998154618,-0.17228626188553398]",4.0,"[0.08841595199818969,-0.022753479124017196]",100.0,"[0.19269500695711322,0.006158540903286584]",100.0,"[-0.10357999082040878,0.10682486582008383]",100.0,"[0.023421167357228934,0.09175638601061452]",100.0,"[-0.07908409072995379,0.04741183210931143]",4.0,"[0.08287994267254405,0.1640697807054946]",100.0,"[0.03849365526080392,-0.1833829300361169]",4.0,"[-0.05232918896195822,0.16878590477812555]",100.0,"[-0.009000349055984645,-0.16343800996533478]",4.0,"[-0.026093413005786693,0.05841199489445399]",4.0,"[-0.1316862588471194,-0.08828612203043765]",100.0,"[0.011933893548699207,-0.09065635555426392]",100.0,"[0.08335730027841519,-0.09469994472423574]",4.0,"[0.009987454734857387,-0.0378248574957461]",4.0,"[-0.04340140560011963,-0.07934676856193555]",100.0,"[-0.00897797206776938,0.14900185664946056]",100.0,"[0.03206901445325177,0.1504069957711528]",4.0,"[0.11988753611060919,-0.05611186067953223]",4.0,"[0.05627035608130679,0.03305870862033105]",100.0,"[-0.049141291127359064,-0.11961374242853305]",100.0,"[-0.017487085985109726,0.10176029810206355]",100.0,"[-0.1483339111165745,0.10206601060994762]",100.0,"[0.1103942177651069,-0.1429324893064474]",100.0,"[0.04989587973117571,0.18887531251946732]",100.0,"[0.051967807883686205,-0.05307129275290826]",100.0,"[-0.0453840866218319,-0.19385769749799409]",4.0,"[0.02,0.02]",1012.0906,,,,,,0.0335,,,,0.0,143.0,143.0,49.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1012.0915,1012.5903,,,1012.8455,1013.1785,left,,,,,,,,0.9,,,,,,1012.5904,1012.8455,1013.1787,"[0.04984395995708787,0.004151970202461785]",100.0,"[-0.04907063004881015,-0.00043822003967255513]",100.0,"[-0.04110285147018071,-0.11880603761700234]",100.0,"[0.1863681314848049,0.016134049184146678]",100.0,"[0.005817937863309606,-0.1755190858288387]",100.0,"[0.030444733424435443,-0.0324139198042916]",100.0,"[-0.142998868402723,-0.019552367406654548]",100.0,"[0.038310460855962875,-0.0796209616822512]",100.0,"[-0.07463675304777562,0.1654016528612053]",100.0,"[-0.10039174061055378,0.10179599692884109]",100.0,"[-0.028700292685063963,0.09760601213040987]",100.0,"[-0.019348815912274938,-0.07155950172065999]",100.0,"[-0.18409351007086755,0.07775167305488136]",100.0,"[0.058438484145377084,0.1415529075596859]",100.0,"[0.15813974026265296,0.09973759888935767]",100.0,"[0.09395851695315914,-0.09335011416989902]",100.0,"[-0.031133123303211382,0.15565881742758092]",100.0,"[-0.10932511887486529,-0.07868866279042118]",100.0,"[0.1266711484767462,0.0694469016758977]",100.0,"[-0.10374401726762421,-0.15617701515271473]",100.0,"[-0.12049883905373615,0.04861879112564317]",100.0,"[-0.18111455006955726,-0.03710404667259324]",100.0,"[-0.15864424778286684,0.11687707990527325]",100.0,"[0.003913947432685084,0.0015490699109259837]",100.0,"[0.09927626615335997,0.029179247857300375]",4.0,"[0.1595872468208108,-0.08057178376610175]",100.0,"[0.11756017822793365,-0.03810358410746653]",100.0,"[0.02348889930884941,0.05448533467805042]",4.0,"[0.062348270104623175,0.07133299884579286]",4.0,"[0.02995092231051309,-0.14143689421621877]",100.0,"[-0.022711146453137147,0.050770336963767905]",100.0,"[0.07225359837018387,-0.1447253022544197]",100.0,"[0.02,0.02]",1014.2722,,,,,,0.3155,,,,0.0,144.0,144.0,14.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1014.2746,1014.7721,,,1015.012,1015.1791,right,,,,,,,,0.1,,,,,,1014.7723,1015.0119,1015.1792,"[-0.12711909766226137,-0.06378941475936115]",4.0,"[0.020530563043765857,0.13147245513280148]",4.0,"[0.17801383759400133,-0.0241157934767572]",4.0,"[-0.07166877837963707,-0.03877304086678047]",4.0,"[0.07773762211314698,-0.03672424891257434]",4.0,"[-0.18393666358453792,-0.0032318527983576776]",4.0,"[-0.07834407897870442,-0.16133453489926103]",4.0,"[0.05405827468202994,0.07012742872713028]",100.0,"[-0.09567943183333387,0.15186890441666442]",4.0,"[0.10938277507750695,-0.001702881450473592]",4.0,"[-0.14142776166988222,0.11234229646722393]",4.0,"[0.15740643968567472,0.03123444520767216]",4.0,"[0.08826278491609668,0.03498018075593507]",100.0,"[-0.14938591046863944,0.03775536172434868]",100.0,"[0.011394683114399333,0.17690019296685128]",4.0,"[-0.09006621026355487,0.10975858770510084]",4.0,"[0.06252545884420452,-0.12596042013692554]",4.0,"[-0.19280220387994304,0.05033069259787099]",4.0,"[-0.031942605734066806,0.05195159462510776]",4.0,"[0.06483508260221858,0.14859235131703644]",4.0,"[-0.07675464182355836,-0.08147914316446925]",4.0,"[-0.03713710434446668,0.19574310319868266]",4.0,"[0.017474409285917817,-0.16969901876347832]",4.0,"[0.12878560744969184,-0.14340036390601235]",4.0,"[-0.017623953407412588,-0.13742656425230002]",4.0,"[-0.08208208071953976,0.06518794546575678]",4.0,"[-0.08334786644511824,0.004437597650431836]",4.0,"[0.016094285973161395,-0.08756761429722554]",4.0,"[0.05212223839777393,-0.19301349557658617]",4.0,"[0.008368762140713694,0.047067197762242795]",4.0,"[-0.08886532583607475,-0.12072191704122025]",4.0,"[-0.03015403876820929,-0.06214109956988423]",4.0,"[0.02,0.02]",1016.2699,,,,,,0.1512,,,,0.0,145.0,145.0,204.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1016.2714,1016.7759,,,1017.0207,1017.2875,left,,,,,,,,0.6,,,,,,1016.776,1017.0206,1017.2876,"[0.05159793429728771,0.09975173916346282]",100.0,"[-0.1961303173946242,-0.03912169897642137]",100.0,"[-0.14447790896128757,0.09125232696017742]",4.0,"[-0.14679657418523617,0.1328027376458116]",100.0,"[-0.016777490123066566,-0.18025400541191114]",4.0,"[0.021977422147374776,0.012817263858669057]",100.0,"[-0.0038689303390342243,-0.09549927527472273]",4.0,"[0.11600094412153568,-0.044264952002199626]",100.0,"[-0.023004797667982177,0.1371029631841314]",4.0,"[-0.07943743447859541,-0.1327079786140898]",4.0,"[0.08834807519059933,0.009722236900636779]",100.0,"[-0.06003258723204184,0.05095191051834017]",4.0,"[-0.018642507738279468,-0.1373629179357705]",100.0,"[0.1973780612064266,0.011958043679812297]",4.0,"[-0.0817653467748276,-0.032692078543031994]",100.0,"[0.06753346852141799,-0.07944369656007236]",4.0,"[0.05792471957257705,0.03709359355155822]",100.0,"[0.07673517033350591,0.15796109942605893]",100.0,"[-0.01722901513572992,-0.0018939986289108414]",100.0,"[0.11462690368681665,0.13411602786303695]",100.0,"[-0.0783760972250637,0.12365485776670329]",100.0,"[0.020282473104313477,-0.1481937528260628]",100.0,"[-0.09740150915212453,-0.17137055701433826]",100.0,"[0.015389478141214169,-0.0387586591693562]",4.0,"[0.13065858594282295,0.05861675218933729]",100.0,"[0.006629063362754862,0.10553668253062864]",4.0,"[-0.09821573528424346,-0.07372225624472396]",100.0,"[0.1771782810290291,-0.04649607057140076]",100.0,"[0.03546430797690993,0.1758258072228524]",4.0,"[-0.15210072254220405,-0.08706312771948246]",4.0,"[0.06167796501335013,-0.02279341280281005]",100.0,"[0.0467620105312825,-0.18411866647308053]",4.0,"[0.02,0.02]",1018.3862,,,,,,0.2518,,,,0.0,146.0,146.0,48.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1018.3875,1018.8867,,,1019.1355,1019.1846,left,,,,,,,,0.9,,,,,,1018.8868,1019.1354,1019.1848,"[-0.03073441437117335,-0.14579985752289193]",100.0,"[-0.09243740663573653,0.05148603124287688]",100.0,"[-0.16402930084266498,0.08019678087609143]",100.0,"[-0.1003447925057017,-0.022036319691048585]",100.0,"[0.0503995616902232,0.0140963604756874]",100.0,"[-0.15608672916160626,-0.033313755567389025]",100.0,"[-0.07861222528493005,-0.08443370649988834]",100.0,"[-0.1189740244703153,0.1146783951208641]",100.0,"[-0.06143456966883546,0.18499144353810582]",100.0,"[-0.020092008813403662,0.06120745065077583]",4.0,"[0.19244293373371976,0.009793208499134665]",100.0,"[0.1248533633276675,0.011574226638409122]",4.0,"[-0.10824507994572434,-0.13746254505228062]",100.0,"[0.1211660140490239,-0.06691887434641018]",100.0,"[0.038913749245270836,0.05356601476204899]",100.0,"[-0.042917961357075526,-0.03479420759567592]",100.0,"[-0.13851528099667956,0.030028217104978668]",100.0,"[0.010368348038739733,0.007556419278533645]",100.0,"[-0.04472079857725658,0.13370532505387883]",100.0,"[0.06647865267618283,0.13962222298682622]",100.0,"[-0.18222238981688144,0.004675625052051166]",100.0,"[0.08863619741499731,-0.10986783501913212]",100.0,"[0.07390679259711652,0.07605973899621331]",100.0,"[0.17863017413522345,-0.038027993978784674]",100.0,"[0.1416387624177919,-0.12273918519215798]",100.0,"[0.013099520321435302,-0.07627899961994837]",100.0,"[0.15760789800083017,0.041956554599051774]",100.0,"[0.16112299053025692,-0.08192104474623167]",4.0,"[0.07309052131984028,-0.042588753183672355]",100.0,"[-0.02961751137824735,-0.10225677062612712]",100.0,"[0.12857739725892872,0.0902563083316558]",100.0,"[-0.044629045240879524,0.016298384138554743]",100.0,"[0.02,0.02]",1020.2839,,,,,,0.0386,,,,0.0,147.0,147.0,27.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1020.2849,1020.784,,,1021.0235,1021.2513,left,,,,,,,,0.45,,,,,,1020.7841,1021.0234,1021.2515,"[0.14291158844205054,-0.1044799231043017]",100.0,"[-0.14071047143889523,-0.028480222202008118]",4.0,"[0.17845975541314188,-0.028777826289804367]",4.0,"[0.15259818564847988,0.06668284039452099]",100.0,"[0.04354263643209927,0.11117232491651284]",4.0,"[0.03231982103338836,0.16241573770238527]",100.0,"[-0.020849988896203302,0.023769799926141026]",100.0,"[0.07681484544712865,-0.04171200063674684]",100.0,"[-0.052105239308742765,-0.13819601792459882]",4.0,"[0.01850469589720634,-0.11558424685815821]",100.0,"[-0.04015852769024794,-0.06952701434346728]",4.0,"[-0.06824445056969426,0.08130617811697789]",4.0,"[0.11325064571917949,0.05704430712366907]",100.0,"[-0.15337288557135126,-0.10770411060979682]",100.0,"[0.09107987550929302,-0.1031369783230876]",4.0,"[-0.1284113058162522,0.10622369474137232]",4.0,"[-0.012169680218511964,-0.1893291660732466]",4.0,"[-0.018129311164529656,0.09910400509124974]",4.0,"[-0.07855068425279965,-0.09644350911050369]",100.0,"[0.06328038101879162,0.010149893155604361]",4.0,"[-0.02732567078166185,0.1577882749936521]",4.0,"[0.1186053688654802,0.11488661193890891]",100.0,"[0.047985723427776926,-0.16946487221292283]",4.0,"[-0.19600343921842103,-0.03195390146652495]",100.0,"[0.11128126635450614,0.002684912740992315]",4.0,"[-0.09678392180436265,0.01776916750692244]",4.0,"[-0.11522487994790138,-0.15205900214388773]",4.0,"[-0.08988480525876294,0.15500497754098072]",4.0,"[0.0365631883812755,-0.03004409447412201]",100.0,"[-0.05119812121132345,-0.007516841614611389]",4.0,"[-0.1784967373686851,0.00799606615921771]",100.0,"[0.08339348725481038,0.09041089774510352]",100.0,"[0.02,0.02]",1022.3504,,,,,,0.2041,,,,0.0,148.0,148.0,144.0,1.0
,,,,,,,683729c64975b4dbb8ff32f4,68399cfd12d067932d614819,2025-05-30_07h58.17.061,shape_ratio,2024.1.5,Win32,59.88023952,683853e18dae57a2147b65e0,,,,,,,,,,,1022.3515,1022.8492,,,1023.0888,1023.2723,left,,,,,,,,0.5,,,,,,1022.8495,1023.0887,1023.2726,"[-0.18142005475261677,-0.0772092792413427]",4.0,"[0.0911686668590425,-0.16591966884395482]",100.0,"[-0.09265404078450937,-0.11862452871202088]",100.0,"[0.0875067163179634,0.14708284415258327]",100.0,"[0.07287847372380805,0.01921363473621842]",4.0,"[0.0027750093260001437,0.035188665863728624]",100.0,"[-0.0039497746575984614,-0.033677429159230866]",100.0,"[-0.045982132983366564,-0.003533205068051317]",4.0,"[-0.1355652675026588,0.07340648708367577]",100.0,"[-0.09095812329453931,0.012889180608476741]",4.0,"[-0.07150001139459651,0.16557299763596361]",100.0,"[-0.04871190923222276,-0.18744038243932018]",4.0,"[0.11941160613631167,-0.0480826817154734]",4.0,"[-0.030426002612730884,0.0726889409337449]",100.0,"[0.1520321020742727,0.05889433205104958]",100.0,"[0.05315004656520485,-0.10508248423739273]",4.0,"[0.043868133756002195,-0.022754948965155307]",4.0,"[-0.14114066043980794,-0.05124073852858457]",4.0,"[-0.11471157277823493,0.14996088577045139]",4.0,"[-0.023413812734317658,-0.0991806685234769]",4.0,"[0.08176219759923925,0.09005844601082445]",100.0,"[-0.0901233742995724,0.09321579589665219]",4.0,"[0.03396378366925022,0.08979208021793339]",4.0,"[0.12874045133518067,0.10395463427433839]",4.0,"[-0.041557476568752146,0.12779107888323676]",4.0,"[-0.15485448659331952,-0.11851744007740686]",100.0,"[-0.07110231183759859,-0.04272823648980058]",4.0,"[-0.14574140530274252,0.0012835567240023266]",100.0,"[-0.15026585404251058,0.12491440433164254]",100.0,"[0.029150712035845586,-0.18044806399678476]",100.0,"[0.14928322102100386,-0.002275312419827954]",100.0,"[0.12157219090258842,-0.11743338039834564]",100.0,"[0.02,0.02]",1024.3647,,,,,,0.1683,,,,0.0,149.0,149.0,119.0,1.0
