right,left,explain.started,explain.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,explain_2.started,explain_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,explain_3.started,explain_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,fixation.started,fixation.stopped,practice.started,practice.stopped,response.started,response.stopped,key_resp.keys,feedback.started,feedback.stopped,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,dot_ratio,explain_4.started,explain_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,dotDisplay.started,dotDisplay.stopped,ITI.started,polygon_1.pos,polygon_1.edges,polygon_2.pos,polygon_2.edges,polygon_3.pos,polygon_3.edges,polygon_4.pos,polygon_4.edges,polygon_5.pos,polygon_5.edges,polygon_6.pos,polygon_6.edges,polygon_7.pos,polygon_7.edges,polygon_8.pos,polygon_8.edges,polygon_9.pos,polygon_9.edges,polygon_10.pos,polygon_10.edges,polygon_11.pos,polygon_11.edges,polygon_12.pos,polygon_12.edges,polygon_13.pos,polygon_13.edges,polygon_14.pos,polygon_14.edges,polygon_15.pos,polygon_15.edges,polygon_16.pos,polygon_16.edges,polygon_17.pos,polygon_17.edges,polygon_18.pos,polygon_18.edges,polygon_19.pos,polygon_19.edges,polygon_20.pos,polygon_20.edges,polygon_21.pos,polygon_21.edges,polygon_22.pos,polygon_22.edges,polygon_23.pos,polygon_23.edges,polygon_24.pos,polygon_24.edges,polygon_25.pos,polygon_25.edges,polygon_26.pos,polygon_26.edges,polygon_27.pos,polygon_27.edges,polygon_28.pos,polygon_28.edges,polygon_29.pos,polygon_29.edges,polygon_30.pos,polygon_30.edges,polygon_31.pos,polygon_31.edges,polygon_32.pos,polygon_32.edges,dot_size,ITI.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_resp.rt,key_resp.duration,break_2.started,break_2.stopped,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,760.8562,761.3535,,,761.6043,761.9034,right,,,,,,,,0.45,,,,,,761.3537,761.6042,761.9035,"[0.14560127779468593,-0.027492816632832064]",4.0,"[-0.13696478156617592,0.07218672448504727]",100.0,"[-0.1275289347745487,-0.0026800936198904863]",4.0,"[0.1303203269907466,-0.09838315223659545]",4.0,"[0.02797539407584874,0.1277441974375923]",4.0,"[0.07649023514953582,0.14764687612636204]",100.0,"[0.0537315791072406,-0.02940899225573629]",4.0,"[-0.17496769341168433,-0.057792385195258804]",4.0,"[0.01888367297978614,-0.07074319861528071]",4.0,"[-0.09708611534888496,-0.030194912472679702]",4.0,"[0.0649374099363926,0.08645643458516583]",4.0,"[0.08843806811707383,-0.09915313548497139]",4.0,"[-0.06952517211477992,-0.08988864591847336]",4.0,"[-0.042955781413595975,-0.013346725332088617]",4.0,"[0.16582430218730995,0.013895542366981652]",100.0,"[-0.10469749504822007,-0.13315052860205867]",100.0,"[-0.15019922995957424,0.11014735435952867]",4.0,"[-0.00005037489705717145,-0.1315414336774663]",100.0,"[0.004768759009160388,-0.19680929410870515]",100.0,"[0.14358935996439048,0.09370381901190324]",100.0,"[-0.08285306784666402,0.007671688599448092]",4.0,"[-0.10791242770230719,0.12933407227826915]",100.0,"[-0.018058525049754807,0.16384058612815586]",100.0,"[0.079422427337814,-0.16697478385229195]",4.0,"[0.04346885433856555,0.040195866110730866]",4.0,"[-0.032675367489520504,0.06091261748003805]",4.0,"[-0.045718301933984865,0.19334542259589316]",4.0,"[0.10530135090404709,-0.040360698931000395]",100.0,"[-0.18220401537355047,0.042406752845606834]",100.0,"[-0.04875506662629374,0.11582082684687472]",100.0,"[-0.028752429058902858,-0.16697526139394933]",100.0,"[-0.08132504755079999,-0.18000889069428236]",100.0,"[0.02,0.02]",763.0021,,,,,,0.2854,,,,0.0,6.0,6.0,131.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,763.0036,763.5029,,,763.7563,763.9259,left,,,,,,,,0.6,,,,,,763.503,763.7562,763.9259,"[0.1974526958768519,-0.019449530620905008]",4.0,"[0.0189757582829609,-0.15288641063905517]",4.0,"[0.07696236857202812,-0.11226548599318259]",100.0,"[-0.15966223651424777,-0.09309039025817926]",4.0,"[0.047414608171358015,-0.005935003176374111]",100.0,"[0.07090185658707386,0.13391306633352992]",100.0,"[0.14186199896100918,-0.09398367592950208]",100.0,"[0.12575131403932185,-0.0006777519578239825]",100.0,"[-0.10867509012636534,-0.1650365366869643]",100.0,"[-0.15689775788782995,0.11793867721108185]",4.0,"[-0.18219257181711912,0.03918790630059485]",4.0,"[0.17432142385034502,-0.06847710379231516]",4.0,"[0.14095232886553713,0.04870592492916867]",100.0,"[-0.02006693117033964,0.1635981019898801]",100.0,"[-0.07198967667918527,-0.10436416789820878]",4.0,"[0.0005549403895298873,0.021604244338748455]",4.0,"[0.050840773963395786,-0.07825402827316756]",100.0,"[0.15293819982232507,0.1148104585138989]",100.0,"[-0.1314093403811398,0.027831899509241295]",100.0,"[-0.018662822271686787,-0.19488187320377617]",100.0,"[0.1058059564182545,-0.04491544395795891]",4.0,"[0.08187435847516593,-0.17030759029520323]",100.0,"[0.07097229719362769,0.06299220435767523]",100.0,"[-0.019727706362924955,-0.05304634663318779]",100.0,"[-0.0684267142657571,0.13215740594097392]",4.0,"[-0.07412588884236467,0.17679339319971848]",4.0,"[-0.11445994363241638,0.09742119737395934]",100.0,"[-0.11458850904727268,-0.014962244152770887]",4.0,"[-0.17693015011671057,-0.03802898511621888]",100.0,"[0.021651636185407323,0.06954288619421023]",100.0,"[-0.02837232873588372,0.10606707771917216]",4.0,"[0.19028840525245005,0.025872661914428996]",100.0,"[0.02,0.02]",765.0219,,,,,,0.1518,,,,0.0,7.0,7.0,50.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,765.023,765.5218,,,765.7671,766.0663,right,,,,,,,,0.5,,,,,,765.5219,765.7671,766.0664,"[0.08488819529608752,-0.052107692142192755]",100.0,"[0.06283791448460936,-0.14390675036509848]",100.0,"[0.133148404877599,-0.06755901174055025]",100.0,"[0.0034612886739337576,-0.14560393611238492]",4.0,"[-0.07545746859783523,0.08701986929419242]",100.0,"[0.030575863272453072,0.03776234505481568]",4.0,"[-0.040310408053906385,0.033569534435953965]",4.0,"[0.028786235536880724,-0.024325869549320582]",4.0,"[0.06426550670600331,0.010167642812809677]",100.0,"[-0.17840539575261813,-0.08087413386979143]",4.0,"[-0.16585718722863035,0.09475443640697616]",4.0,"[0.1281149101056619,-0.0015220651267103338]",100.0,"[0.157288019461297,0.11969402596047286]",100.0,"[0.1237215212975357,0.09375950580853332]",4.0,"[-0.13368081853613767,-0.025443670876121115]",100.0,"[0.16473557575991646,0.04879936011477159]",4.0,"[-0.09113275243171155,-0.05601121090650772]",100.0,"[-0.06398928006504233,-0.1289362025098763]",100.0,"[0.07913069423608704,0.07169537468600924]",100.0,"[-0.044902353186505185,-0.06816763070489253]",100.0,"[0.01940689893814899,0.14345828881428846]",4.0,"[-0.07336914770919879,0.002084249106699567]",4.0,"[-0.0000023524931266670437,-0.08629883891933536]",100.0,"[-0.18070456884853286,-0.023811140068679806]",4.0,"[0.013075830414997687,0.19136787100805402]",100.0,"[-0.014872137963964473,0.09417972024235478]",4.0,"[0.11174819493921181,0.15435276541243467]",4.0,"[0.0650141814427499,0.11294071634658381]",4.0,"[-0.07944821275844084,0.1603044536698365]",100.0,"[-0.17052462727145248,0.027070380328030805]",100.0,"[-0.04459592564002803,-0.193530370899534]",4.0,"[-0.1592532926471647,-0.12044229227764236]",4.0,"[0.02,0.02]",767.1647,,,,,,0.2871,,,,0.0,8.0,8.0,101.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,767.1663,767.6641,,,767.915,768.0478,left,,,,,,,,0.4,,,,,,767.6642,767.9147,768.0481,"[-0.09917170415457335,-0.05286398121617669]",4.0,"[-0.12275436980562839,0.04330313217228495]",4.0,"[-0.006343333042432511,0.11605868662168434]",4.0,"[-0.090487404578028,0.06899749003126776]",100.0,"[0.06461269185804142,0.16456792954018964]",100.0,"[-0.06595844541807688,-0.020289182775907726]",4.0,"[0.03764019660888225,-0.15578813555354493]",100.0,"[-0.13606531441232791,-0.07965871209468942]",100.0,"[0.11792919964883813,0.07125845675163081]",4.0,"[-0.06139212049367126,-0.14754498511609013]",100.0,"[-0.01670835368035795,0.18475691232750216]",4.0,"[0.017260244082264252,-0.054552796247825226]",100.0,"[-0.05110288111697864,-0.09643250686963666]",4.0,"[-0.1287145412876443,-0.13932512272918865]",4.0,"[0.06605406160569272,-0.08287770535099649]",4.0,"[-0.061629252616855645,0.15008843232353083]",100.0,"[0.160509647121578,0.042249516129592]",4.0,"[0.1541843660702081,-0.08334313183259155]",100.0,"[-0.02260702423606205,-0.029307823243914347]",100.0,"[0.005647536400146042,-0.18524175242427388]",4.0,"[-0.1703724042090273,0.02624734735429075]",100.0,"[-0.19071515295186067,-0.030252274521094764]",4.0,"[0.08434839893280224,-0.17764437525121565]",4.0,"[-0.12669113010029792,0.126768349156182]",4.0,"[0.10890495074598096,-0.0832965790150604]",4.0,"[-0.08025460587632685,0.11167937526074188]",4.0,"[0.08360392178975364,0.004258746831694964]",100.0,"[-0.13299950963312723,-0.007661658579392527]",4.0,"[0.0213099931826622,-0.10225382865715757]",100.0,"[0.031140700400753417,0.06458977818009361]",4.0,"[-0.18368975014440944,-0.07686311285727153]",100.0,"[0.04456768960061015,0.014249439431567076]",4.0,"[0.02,0.02]",769.1462,,,,,,0.1199,,,,0.0,9.0,9.0,153.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,769.148,769.6461,,,769.9009,770.1026,right,,,,,,,,0.6,,,,,,769.6461,769.9009,770.1028,"[-0.10145483983101022,0.015248945122061737]",100.0,"[0.019074246719796913,-0.08253680889631608]",100.0,"[-0.18694711180314028,0.03866551468824958]",100.0,"[0.09623930841182386,0.06047270827239958]",100.0,"[-0.12078862379973565,-0.1132307663651559]",4.0,"[0.10158822938641146,-0.03593131593331521]",100.0,"[-0.0841497312465499,0.09329771571421208]",100.0,"[0.06630096675899143,-0.1762286645419495]",100.0,"[-0.18973603730983815,-0.05426011663433817]",100.0,"[-0.001238828161015163,-0.1634725809526716]",4.0,"[-0.03476152700746522,-0.030472215137728197]",100.0,"[0.16248677745495163,0.10261644163006597]",4.0,"[-0.06342765098001105,-0.14974631547974226]",100.0,"[0.005039054638850441,0.08228528821829387]",4.0,"[-0.14197668979216538,0.006663622173306503]",100.0,"[-0.06687523039386925,0.15389403292563938]",100.0,"[0.12409804288034998,-0.06978619019543884]",4.0,"[0.12514246090204537,0.02650359728326972]",4.0,"[0.13209805288243046,-0.14341068179208302]",100.0,"[0.018362165803496634,0.16014012775105302]",4.0,"[-0.11544719016487291,-0.06327998361794408]",4.0,"[-0.17547310670547242,-0.09426448553151094]",100.0,"[-0.07674075031509785,-0.09984496251478941]",4.0,"[0.03470822006514354,0.009655669323596027]",4.0,"[0.18196617822857789,0.0019351215181349964]",100.0,"[-0.027947102239378005,0.12162469542556133]",4.0,"[0.010844896423868346,-0.025547057131577792]",4.0,"[0.11084146836723209,0.13495669270393718]",100.0,"[-0.10133617153796252,-0.16262762336541206]",100.0,"[0.08208834328872157,-0.1028438021697533]",100.0,"[-0.12030401078299811,0.1572102260184073]",100.0,"[0.07675335503122045,0.1844610551570291]",4.0,"[0.02,0.02]",771.1965,,,,,,0.1853,,,,0.0,10.0,10.0,41.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,771.198,771.6941,,,771.9447,772.5108,left,,,,,,,,0.5,,,,,,771.6944,771.9446,772.5112,"[-0.06958643754299226,-0.09290404651920593]",100.0,"[-0.01975947335380477,-0.12809998926992822]",100.0,"[0.012343937114773457,0.0259636135118259]",100.0,"[-0.17181300914378633,-0.040906081846967465]",4.0,"[-0.10523663631126927,-0.12438617866468148]",4.0,"[-0.09176444436958607,-0.009931854508951492]",4.0,"[-0.10059210471931371,0.11085133055756828]",4.0,"[0.07468675222054594,0.05602053339062521]",100.0,"[-0.026824579949319954,0.0386294891416997]",4.0,"[0.01753321877570935,-0.02480439796999942]",100.0,"[0.12982470456125478,-0.054761696812095764]",4.0,"[0.0930390819491434,0.01323631337333151]",4.0,"[0.006896385361366051,0.1660645983057935]",100.0,"[0.022942959256462718,-0.15072506419234005]",4.0,"[-0.0008414359628016784,-0.19084290420266892]",100.0,"[0.09278970674456352,-0.12740513840013645]",100.0,"[0.11944165947633573,0.15595750930440888]",4.0,"[-0.08615050297641884,0.15016090675069838]",4.0,"[0.008218336918812299,0.07640576732775681]",100.0,"[-0.11158121783787153,-0.0683376833563353]",100.0,"[0.1482521994568194,0.0572938830394973]",100.0,"[0.04650384782326576,-0.08424946935041691]",100.0,"[0.15869756542081956,0.0045550881636333895]",100.0,"[-0.02800488783765622,-0.03510321448789722]",4.0,"[0.1891949459866314,0.0514917747831256]",4.0,"[-0.16477319396338078,0.03529381998664238]",100.0,"[0.026006133666220045,0.1249523643358304]",4.0,"[0.10280218368933235,0.08537217315598251]",100.0,"[-0.10930437270061542,0.055557955127667716]",100.0,"[0.14604990674277157,0.11451171291274884]",4.0,"[-0.11098477620643742,-0.16565710976300882]",4.0,"[-0.15458073117216278,-0.09431011166352787]",4.0,"[0.02,0.02]",773.6082,,,,,,0.5515,,,,0.0,11.0,11.0,102.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,773.6103,774.1078,,,774.3597,774.5929,right,,,,,,,,0.9,,,,,,774.1081,774.3597,774.5931,"[0.08887955366583732,0.09640357560226213]",100.0,"[-0.03861229698853401,0.14205998112741303]",100.0,"[-0.07377959726575302,0.0821867643471812]",100.0,"[-0.14396558995353204,-0.09264357479483953]",100.0,"[0.06355009165473062,0.16671745506894065]",100.0,"[0.021678429220614148,-0.09049689995579475]",100.0,"[0.18831408695564086,-0.011183819145773396]",100.0,"[-0.05527224665699897,-0.08122728248270959]",100.0,"[-0.10410795154007955,0.054033423922044466]",100.0,"[0.12257404492065785,0.06883189698039062]",100.0,"[-0.1789786882815955,0.01789880435881608]",100.0,"[0.02698474069342642,0.18360981852012379]",100.0,"[-0.18558986405771422,0.06486496541343702]",100.0,"[-0.034414696102032814,-0.0037149799211415174]",100.0,"[-0.09322428564032739,0.16737411466182087]",100.0,"[0.08813882595514295,-0.03956614548474858]",100.0,"[0.01071684524777588,0.08173063629999562]",100.0,"[-0.1281213985058419,0.14703605533331082]",100.0,"[0.09834885989930646,0.0038661720511248567]",100.0,"[-0.06319819059928045,-0.14933321757143644]",100.0,"[0.12907512730372883,-0.13845438803260424]",100.0,"[0.08295110574062198,-0.17909309085075303]",4.0,"[-0.07745980136782801,-0.01728943152286058]",4.0,"[-0.14456566707711324,-0.01916339788321423]",100.0,"[0.193901422407764,0.04208859561982829]",100.0,"[0.013297599466284175,-0.15578974728649359]",4.0,"[0.15211619859405665,0.026378750123082096]",100.0,"[0.05805277191497287,0.026248637769188912]",100.0,"[-0.003865188272343821,0.12210596685663722]",100.0,"[0.006965115570340759,0.0187981072178947]",100.0,"[0.13312388158267088,0.12267776441676105]",100.0,"[-0.1442402353716089,0.08964016843162317]",100.0,"[0.02,0.02]",775.6906,,,,,,0.2258,,,,0.0,12.0,12.0,27.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,775.6924,776.1914,,,776.4449,776.9131,right,,,,,,,,0.6,,,,,,776.1915,776.4449,776.9132,"[0.12812316458708453,0.007884020395243111]",100.0,"[-0.06467952343831183,-0.09057626477546458]",100.0,"[-0.026902519084485536,-0.11379109960317701]",100.0,"[-0.07991358186531781,0.06956972979855096]",4.0,"[-0.01322094362316517,0.04404888704676419]",100.0,"[0.193175863910934,0.03554986111623534]",100.0,"[0.1396751461055855,0.09982338457642523]",100.0,"[0.09168203103369797,0.15245680208916473]",100.0,"[0.0311935804311086,-0.13299034173713958]",100.0,"[-0.11765748298886972,0.0376145804001748]",100.0,"[-0.025845321902615143,-0.036324360050071045]",100.0,"[0.07623036081816345,-0.16699995730994693]",4.0,"[-0.1215390760772914,-0.04231061596907398]",4.0,"[0.18870310269632193,-0.005062420226537014]",4.0,"[0.04337287157317687,0.19266625790290878]",4.0,"[-0.08111931991157957,-0.052122681409150017]",4.0,"[0.02885278643030507,0.05454395653831006]",4.0,"[-0.03963050178733334,0.1421655253976906]",100.0,"[0.08057541467106268,-0.06422801970436075]",4.0,"[-0.17512912914469977,0.07304568812932169]",4.0,"[0.1310108567179988,-0.06390685617497396]",100.0,"[0.010428980470804388,-0.0975533871386584]",100.0,"[-0.07651237769053033,-0.16469152861644956]",100.0,"[0.0026779293425483876,-0.18831115759785455]",4.0,"[-0.15376083090339998,0.011722032335055881]",100.0,"[0.0169211286379472,0.13884797531455642]",4.0,"[0.05811464629122024,-0.028288781953093485]",100.0,"[-0.10559985327532272,0.10117798552729676]",4.0,"[-0.10161326809447756,-0.0033404832821368837]",100.0,"[0.17094074471426923,0.07323974602209327]",100.0,"[0.03367624059549014,0.09626770580026395]",100.0,"[0.011720949258495445,0.004843789928542546]",4.0,"[0.02,0.02]",778.0047,,,,,,0.451,,,,0.0,13.0,13.0,39.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,778.0061,778.504,,,778.7552,779.1037,left,,,,,,,,0.1,,,,,,778.5041,778.755,779.1041,"[-0.07770756537977364,0.05101834210882149]",4.0,"[-0.010600462198034127,-0.09659656340360505]",4.0,"[-0.14149601177370202,-0.11010528267834514]",4.0,"[0.027767251145732724,-0.0706452962946652]",4.0,"[0.14212775825164797,0.1083629264073105]",4.0,"[-0.04780632753772004,0.14194022345773807]",4.0,"[-0.021067912895464624,-0.05310086262082533]",4.0,"[-0.06294789278235655,-0.016822869901536842]",4.0,"[-0.0073274210272409775,-0.16837639873658522]",4.0,"[-0.0774795061227418,-0.17990623305619283]",4.0,"[0.00005512664689322082,0.09335865456000383]",4.0,"[-0.13290928322112824,0.021591466733287438]",4.0,"[0.11325421770297099,0.15287439106524897]",4.0,"[-0.16826071342474797,0.06920837704986925]",4.0,"[0.06360297651477352,-0.1053547960311409]",100.0,"[-0.14426872523494258,-0.048407645756479135]",4.0,"[0.16583103854084333,0.02162189142371153]",4.0,"[0.06316617319875378,0.1849758770164161]",4.0,"[0.1534044588744714,-0.10267667493049598]",4.0,"[0.09300147582398476,-0.17285255255173]",4.0,"[0.09869081489922882,0.007830807184638307]",4.0,"[0.16085132572865238,-0.05728946482488649]",100.0,"[0.04936460356180009,0.01635019255014556]",4.0,"[0.060999270496472656,0.11957706095146294]",4.0,"[0.02960724620921139,-0.1372152965009296]",100.0,"[0.03747311889874131,-0.19289921049642703]",4.0,"[-0.10829282438050247,0.15920611539373877]",4.0,"[0.05782416420616495,-0.04313762418063604]",4.0,"[0.18994692564553148,-0.026830462705529065]",4.0,"[0.016265271939390195,-0.031985935278441416]",4.0,"[-0.04672125325147521,0.10186929547903956]",4.0,"[0.04048158632240118,0.07356888527587312]",4.0,"[0.02,0.02]",780.2021,,,,,,0.3367,,,,0.0,14.0,14.0,185.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,780.2038,780.7014,,,780.9542,781.1854,right,,,,,,,,0.4,,,,,,780.7017,780.9541,781.1856,"[-0.09076252966395525,-0.162588197502712]",4.0,"[0.09451988733818704,0.084234772681962]",100.0,"[0.15226472303538596,0.06539328051332367]",4.0,"[0.15810317113958397,-0.11648412881037083]",100.0,"[-0.11677651614939269,0.03985904768400143]",4.0,"[0.07057924123021007,-0.09602204030454461]",4.0,"[-0.0030443109865199314,0.02555264215569469]",100.0,"[-0.09343278716259061,0.08696121473805697]",4.0,"[0.12491393150340831,0.14280350686982024]",100.0,"[-0.10179661092258918,-0.03380157117819755]",100.0,"[-0.07611117296088327,-0.09527000321698509]",100.0,"[-0.17334154785298525,0.0855770905703073]",4.0,"[0.005323780606091578,0.1735356148230457]",4.0,"[-0.07477410864888043,-0.0035751083603707823]",100.0,"[0.1983846376540011,-0.01936852944431587]",100.0,"[-0.09956072759978646,0.13162087539064204]",4.0,"[-0.02089499528431849,-0.1966756656400083]",4.0,"[0.037318557500615725,-0.16204041092268523]",4.0,"[-0.14322598317045845,-0.038668804582255294]",100.0,"[-0.15858345520313932,-0.0972796523031705]",100.0,"[-0.19119302988351008,-0.05799877972948724]",4.0,"[0.06676196073659336,0.1855114285570724]",4.0,"[-0.04318178000000072,0.15541011096154078]",4.0,"[0.0007663725664827396,-0.07152960775963747]",100.0,"[0.15599152906815383,-0.028837152440565422]",4.0,"[-0.03890836774163209,-0.05821695220285705]",100.0,"[0.17449695783616442,-0.06603901598647756]",100.0,"[0.1111643303706162,0.034089525223105335]",4.0,"[-0.14144007468903658,0.12356539071340807]",4.0,"[-0.046420241818061744,0.0913948503305381]",4.0,"[-0.0523296278018005,-0.1496828374374787]",4.0,"[0.08861229343090549,-0.16346276580689753]",4.0,"[0.02,0.02]",782.2834,,,,,,0.2066,,,,0.0,15.0,15.0,158.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,782.2853,782.783,,,783.034,783.2327,right,,,,,,,,0.1,,,,,,782.783,783.0339,783.233,"[-0.03393876834761942,-0.05478335696101571]",4.0,"[0.006690719257936672,0.11703780392148204]",4.0,"[0.02016324963626015,-0.1360387485452734]",4.0,"[0.05530540455949535,0.16352540798494644]",4.0,"[-0.11152536631946013,-0.08029558330550439]",4.0,"[0.09439832872304528,-0.07080819838893736]",4.0,"[-0.11819186982316388,0.0611848736095535]",4.0,"[0.06013538053673977,-0.1599772266382946]",4.0,"[0.1309011690657346,-0.130560109883668]",4.0,"[-0.1673669633050758,-0.09599973163276147]",4.0,"[-0.08722722909293827,0.14599132340606635]",4.0,"[0.12712765065050866,0.15213161565425054]",4.0,"[-0.07283385668018452,-0.11186269186531245]",4.0,"[0.0436739368323845,0.051091036369734215]",4.0,"[0.1375326493071707,0.06738926951591542]",100.0,"[0.05532812138643284,-0.08087806154600916]",4.0,"[-0.1779103829090734,0.02399113915690132]",4.0,"[-0.05008516312371096,-0.1789202748810914]",4.0,"[0.15500691862220423,0.016624161682320105]",100.0,"[0.08339299930912425,0.002592569800245652]",4.0,"[-0.12858788962391593,-0.02755445566644096]",4.0,"[0.18691139977192223,0.06460721925671097]",4.0,"[0.044544601765743284,0.0938554381609557]",4.0,"[-0.12382040860388828,0.11037196453461863]",4.0,"[-0.119677229280158,-0.13855956619770865]",4.0,"[0.0864357190037702,0.10064091675700969]",4.0,"[-0.166317330045446,0.08174841672214717]",4.0,"[0.011305998984429714,-0.19691673078603433]",4.0,"[-0.03201375768311506,0.10182387463744638]",100.0,"[-0.0031320438189089248,0.029200293352571828]",4.0,"[0.1544873961497688,-0.06935649064000939]",4.0,"[-0.0807032257138601,0.0008418391228763361]",4.0,"[0.02,0.02]",784.3319,,,,,,0.1877,,,,0.0,16.0,16.0,181.0,1.0
,,,,,,,68398283a2f2b6f05f300540,683aeeee751871b78dd2d16e,2025-05-31_07h59.10.347,shape_ratio,2024.1.5,Win32,60.97560976,683ae9196541af24d3a69e58,,,,,,,,,,,784.3338,784.8304,,,785.0858,785.3492,right,,,,,,,,0.6,,,,,,784.8304,785.0858,785.3493,"[-0.16130050829886317,0.00636345196078015]",4.0,"[0.029740012622667168,0.03023209182697399]",4.0,"[-0.0848952219425928,0.06088427880168436]",100.0,"[0.10414826824296805,-0.11552278151427141]",4.0,"[0.05547864621458815,-0.024268909794090566]",100.0,"[0.18529470814758148,0.04408994106716261]",100.0,"[-0.005794178077879543,0.06981862998210484]",4.0,"[0.07095646665886703,-0.061984302712807124]",100.0,"[0.13110123600152504,-0.0643982414241777]",100.0,"[-0.06655076637544059,0.18038679674585298]",4.0,"[0.0598245403470779,0.12929657162269617]",4.0,"[-0.07164370853102385,0.01704094205642001]",4.0,"[0.15845894738099175,-0.11739144043077832]",100.0,"[-0.00018231225208057222,-0.06319672061564865]",100.0,"[0.05998262548576365,-0.1790211100737143]",100.0,"[0.14134442084577054,0.07993550000869586]",4.0,"[-0.04028201813011006,0.10978616470818646]",100.0,"[-0.11000530299049084,-0.13683424706813704]",100.0,"[-0.06269451100262807,-0.15952995785966406]",100.0,"[-0.027965769263207818,-0.011330667500867846]",4.0,"[0.009435519772230451,0.18002193700956076]",100.0,"[-0.06549856178134046,-0.11371869674804627]",100.0,"[-0.1745033177839855,0.08275681516258053]",100.0,"[-0.01142173668506381,-0.16189444566973588]",100.0,"[-0.10249350752107098,-0.07225773120976826]",4.0,"[0.10151133681680213,0.01323191118180076]",100.0,"[-0.0478007339799916,-0.060924547540791615]",100.0,"[-0.17201936462224537,-0.08058812394120306]",100.0,"[0.18070059537198396,-0.043259353140559585]",4.0,"[0.0644331685128759,-0.13315122018923506]",100.0,"[0.10512486568015955,0.09955139043724254]",4.0,"[-0.01491431034986984,-0.10349464492399223]",4.0,"[0.02,0.02]",786.447,,,,,,0.2445,,,,0.0,17.0,17.0,52.0,1.0
